Data File Name,Eukaryote Total RNA Nano_2020-12-02_15-29-46.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-12-02
Date Created,"Wednesday, December 2, 2020 11:29:46 PM"
Date Last Modified,"Wednesday, December 2, 2020 11:59:42 PM"
Version Created,B.02.11.SI811
Version Last Modified,B.02.11.SI811
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,17a9_TP2
Number of Events,1060
 
Time,Value
17,-9.682529E-03
17.05,-3.544508E-02
17.1,-6.587098E-02
17.15,-7.044872E-02
17.2,-8.519936E-02
17.25,-0.0819755
17.3,-6.495384E-02
17.35,-1.814151E-02
17.4,9.973148E-03
17.45,1.685101E-02
17.5,7.024129E-03
17.55,1.173391E-02
17.6,0.0215757
17.65,2.901646E-02
17.7,0.0374952
17.75,0.0307842
17.8,3.683166E-03
17.85,-2.051467E-02
17.9,-3.549026E-02
17.95,-4.328335E-02
18,-6.897841E-02
18.05,-8.166691E-02
18.1,-7.862305E-02
18.15,-6.509347E-02
18.2,-2.373071E-02
18.25,6.609655E-03
18.3,4.118976E-02
18.35,5.677687E-02
18.4,5.420692E-02
18.45,0.0558138
18.5,3.114909E-02
18.55,1.603336E-02
18.6,4.017653E-03
18.65,1.144627E-02
18.7,2.834017E-02
18.75,1.743317E-02
18.8,2.585405E-02
18.85,1.311685E-02
18.9,-2.527607E-02
18.95,-4.021455E-02
19,-2.629408E-02
19.05,4.138907E-03
19.1,8.928615E-03
19.15,1.235324E-02
19.2,-8.886602E-03
19.25,-0.030743
19.3,-3.375908E-02
19.35,-7.576013E-03
19.4,1.910643E-02
19.45,2.820116E-02
19.5,3.716145E-02
19.55,4.520807E-02
19.6,4.732927E-02
19.65,4.617733E-02
19.7,5.193829E-02
19.75,5.797519E-02
19.8,5.021898E-02
19.85,5.182775E-02
19.9,0.0524664
19.95,4.273168E-02
20,2.768686E-02
20.05,2.810892E-02
20.1,0.0429459
20.15,0.0331382
20.2,6.867879E-03
20.25,-1.877346E-02
20.3,-2.594787E-02
20.35,-2.073251E-02
20.4,5.015042E-03
20.45,3.792374E-02
20.5,4.465438E-02
20.55,4.953604E-02
20.6,5.166304E-02
20.65,6.550799E-02
20.7,6.199277E-02
20.75,0.0538975
