,Time,Value,Nucleotides
0,17,0.1201,-124.5784739064502
1,17.05,0.1508345,-122.61018856437704
2,17.1,0.1601711,-120.65969631598091
3,17.15,0.1617535,-118.7268146287388
4,17.2,0.1440437,-116.81136120307883
5,17.25,0.1276729,-114.91315397238577
6,17.3,0.1252109,-113.03201110299688
7,17.35,0.1472346,-111.16775099420283
8,17.4,0.1284833,-109.3201922782514
9,17.45,0.1213382,-107.48915382033965
10,17.5,0.1070615,-105.67445471862266
11,17.55,9.638691E-02,-103.87591430420571
12,17.6,9.330202E-02,-102.09335214115117
13,17.65,9.114522E-02,-100.32658802647529
14,17.7,9.336041E-02,-98.57544199014455
15,17.75,8.270593E-02,-96.83973429508387
16,17.8,7.083505E-02,-95.11928543716886
17,17.85,5.983788E-02,-93.41391614523172
18,17.9,4.436512E-02,-91.72344738105676
19,17.95,5.176591E-02,-90.04770033938303
20,18,5.281595E-02,-88.38649644790212
21,18.05,4.736084E-02,-86.73965736726177
22,18.1,3.384265E-02,-85.10700499106133
23,18.15,1.769948E-02,-83.48836144585675
24,18.2,1.229999E-02,-81.88354909115515
25,18.25,1.049633E-02,-80.29239051941977
26,18.3,2.122676E-02,-78.7147085560664
27,18.35,1.710371E-02,-77.15032625946515
28,18.4,8.202769E-03,-75.59906692094046
29,18.45,8.158712E-03,-74.06075406477112
30,18.5,-2.700944E-04,-72.53521144818706
31,18.55,-1.357178E-02,-71.02226306137663
32,18.6,-1.836619E-02,-69.52173312747891
33,18.65,-9.351564E-03,-68.03344610258637
34,18.7,-1.193016E-02,-66.557226675749
35,18.75,-5.051715E-03,-65.09289976896662
36,18.8,2.004121E-02,-63.6402905371956
37,18.85,0.0190901,-62.19922436834622
38,18.9,-5.973483E-04,-60.76952688328129
39,18.95,-1.639695E-02,-59.35102393581792
40,19,-2.672565E-02,-57.94354161272804
41,19.05,-2.375299E-02,-56.54690623373608
42,19.1,1.456832E-04,-55.16094435152263
43,19.15,3.424801E-02,-53.78548275172079
44,19.2,4.176028E-02,-52.42034845291573
45,19.25,2.758757E-02,-51.0653687066515
46,19.3,2.815385E-03,-49.720370997420105
