,Time,Value,Nucleotides
0,17,-1.483917E-02,37.66225132080922
1,17.05,-1.483917E-02,36.88617101528507
2,17.1,-1.483917E-02,36.12106069101844
3,17.15,-1.483917E-02,35.36694508100504
4,17.2,-6.503934E-03,34.623848930464646
5,17.25,1.857047E-02,33.89179699683859
6,17.3,2.903843E-02,33.170814049792625
7,17.35,2.119387E-02,32.46092487121484
8,17.4,2.691738E-02,31.76215425521673
9,17.45,4.423608E-02,31.07452700813201
10,17.5,6.650322E-02,30.398067948518246
11,17.55,7.751933E-02,29.73280190715593
12,17.6,7.975763E-02,29.078753727048024
13,17.65,6.589964E-02,28.43594826342121
14,17.7,5.212955E-02,27.804410383724644
15,17.75,5.193586E-02,27.184164967630636
16,17.8,6.079127E-02,26.575236907034878
17,17.85,6.390119E-02,25.977651106055532
18,17.9,6.889626E-02,25.39143248103403
19,17.95,0.0522672,24.816605960534957
20,18,4.122238E-02,24.25319648534594
21,18.05,3.694588E-02,23.701229008477185
22,18.1,2.448643E-02,23.16072849516229
23,18.15,2.167496E-02,22.631719922857997
24,18.2,2.893377E-02,22.114228281243754
25,18.25,3.332421E-02,21.608278572221934
26,18.3,2.249358E-02,21.113895809918404
27,18.35,8.476431E-03,20.631105020681844
28,18.4,-1.052466E-03,20.15993124308352
29,18.45,-2.846241E-02,19.70039952791865
30,18.5,-4.800811E-02,19.252534938204462
31,18.55,-3.728269E-02,18.816362549181918
32,18.6,-2.306519E-02,18.391907448314555
33,18.65,-1.078451E-02,17.97919473528941
34,18.7,5.270251E-03,17.578249522015994
35,18.75,0.0200464,17.189096932627194
36,18.8,1.141949E-02,16.811762103478827
37,18.85,2.026858E-04,16.446270183149636
38,18.9,-1.554459E-02,16.092646332441745
39,18.95,-3.504531E-02,15.750915724379752
40,19,-3.145212E-02,15.421103544211405
41,19.05,-1.087961E-02,15.103234989408065
42,19.1,9.393983E-03,14.797335269663336
43,19.15,2.627767E-02,14.503429606894429
