Data File Name,Eukaryote Total RNA Nano_2020-10-21_17-06-53.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-10-21
Date Created,"Thursday, October 22, 2020 12:06:52 AM"
Date Last Modified,"Thursday, October 22, 2020 12:44:16 AM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Ladder
Number of Events,1060
 
Time,Value
17,2.962112E-02
17.05,2.962112E-02
17.1,2.962112E-02
17.15,2.962112E-02
17.2,2.962112E-02
17.25,2.962112E-02
17.3,2.962112E-02
17.35,2.962112E-02
17.4,1.463318E-02
17.45,1.926333E-02
17.5,4.875183E-02
17.55,4.422106E-02
17.6,2.234989E-02
17.65,-6.060726E-03
17.7,-0.0161795
17.75,-8.148612E-03
17.8,2.081117E-02
17.85,4.474129E-02
17.9,4.703828E-02
17.95,3.062378E-02
18,-2.055087E-03
18.05,-8.037276E-03
18.1,-4.751892E-03
18.15,-4.256124E-04
18.2,-5.865173E-03
18.25,-0.0103069
18.3,-2.294855E-02
18.35,-2.689102E-02
18.4,-7.82097E-03
18.45,2.658867E-02
18.5,4.238202E-02
18.55,4.784228E-02
18.6,3.951004E-02
18.65,3.635341E-02
18.7,3.558983E-02
18.75,3.144455E-02
18.8,3.456643E-02
18.85,3.792084E-02
18.9,3.064862E-02
18.95,1.193187E-02
19,-2.080536E-03
19.05,-9.931295E-03
19.1,-2.347229E-02
19.15,-4.861517E-02
19.2,-6.326957E-02
19.25,-6.427765E-02
19.3,-6.516452E-02
19.35,-7.691948E-02
19.4,-3.960416E-02
19.45,1.335154E-02
19.5,3.388061E-02
19.55,4.798458E-02
19.6,4.466277E-02
19.65,4.221519E-02
19.7,3.443364E-02
19.75,1.716652E-02
19.8,4.859296E-02
19.85,5.215678E-02
19.9,3.174744E-02
19.95,2.324845E-02
20,3.566742E-02
20.05,5.121484E-02
20.1,4.559281E-02
20.15,3.875818E-02
20.2,3.373672E-02
20.25,-0.0122736
20.3,-3.617321E-02
20.35,-5.540761E-02
20.4,-5.680055E-02
20.45,-0.0571653
20.5,-5.271992E-02
20.55,-2.894952E-02
20.6,1.996918E-03
20.65,1.704275E-02
20.7,3.311417E-02
20.75,4.450445E-02
20.8,2.978088E-02
20.85,-3.119812E-03
20.9,-3.006775E-02
20.95,-2.865555E-02
21,-9.45066E-04
21.05,1.660538E-02
21.1,2.314926E-02
21.15,2.426361E-02
21.2,1.355499E-02
21.25,8.821364E-03
21.3,0.0258074
21.35,6.249062E-02
21.4,9.700504E-02
21.45,0.1162826
21.5,0.1322113
21.55,0.1307246
21.6,0.1049217
21.65,6.378028E-02
21.7,2.033345E-02
21.75,2.037201E-02
21.8,4.674261E-02
21.85,8.718971E-02
21.9,0.1172321
21.95,0.1244196
22,0.1075012
22.05,7.003403E-02
22.1,-3.767395E-03
22.15,-8.720867E-02
22.2,1.088651E-02
22.25,0.7966541
22.3,2.791199
22.35,6.099439
22.4,10.09531
22.45,13.67124
22.5,15.75906
22.55,15.72882
22.6,14.01096
22.65,11.38431
22.7,8.660973
22.75,6.311687
22.8,4.459534
22.85,3.057178
22.9,2.029705
22.95,1.276301
23,0.7829425
23.05,0.4782775
23.1,0.2997252
23.15,0.2233833
23.2,0.2139787
23.25,0.2272387
23.3,0.2373664
23.35,0.2332497
23.4,0.2149681
23.45,0.2062051
23.5,0.2235774
23.55,0.2734983
23.6,0.349962
23.65,0.4178024
23.7,0.4728358
23.75,0.4988003
23.8,0.4799375
23.85,0.4389851
23.9,0.3911965
23.95,0.3524358
24,0.3390372
24.05,0.3403085
24.1,0.346141
24.15,0.3538832
24.2,0.3314701
24.25,0.3112892
24.3,0.295196
24.35,0.2949152
24.4,0.3003445
24.45,0.3111897
24.5,0.3292503
24.55,0.3207447
24.6,0.2910451
24.65,0.2725582
24.7,0.2544069
24.75,0.2327122
24.8,0.2124131
24.85,0.1983399
24.9,0.1954267
24.95,0.1661722
25,0.165432
25.05,0.1673796
25.1,0.1627063
25.15,0.1608533
25.2,0.1229149
25.25,0.1077668
25.3,0.1197521
25.35,0.1314808
25.4,0.165984
25.45,0.1952901
25.5,0.2028015
25.55,0.1949412
25.6,0.1711811
25.65,0.1493642
25.7,0.1350691
25.75,9.835105E-02
25.8,7.041076E-02
25.85,5.095736E-02
25.9,5.255384E-02
25.95,7.270248E-02
26,9.185233E-02
26.05,0.1036585
26.1,0.1079861
26.15,0.1008563
26.2,0.102403
26.25,0.1335002
26.3,0.1834635
26.35,0.2209347
26.4,0.2320691
26.45,0.2194808
26.5,0.1805515
26.55,0.1393184
26.6,0.1226758
26.65,0.1381197
26.7,0.181398
26.75,0.226467
26.8,0.2778784
26.85,0.3003332
26.9,0.3018384
26.95,0.2897346
27,0.2802528
27.05,0.2786025
27.1,0.2962123
27.15,0.3056486
27.2,0.3176663
27.25,0.3107498
27.3,0.3124594
27.35,0.2786523
27.4,0.2772142
27.45,0.2695954
27.5,0.2553558
27.55,0.2286647
27.6,0.2165979
27.65,0.1912297
27.7,0.1835195
27.75,0.1720627
27.8,0.1852226
27.85,0.2117027
27.9,0.2201164
27.95,0.2455139
28,0.3134066
28.05,0.4047042
28.1,0.5451341
28.15,0.7347055
28.2,1.010442
28.25,1.408454
28.3,2.01801
28.35,2.902857
28.4,4.120023
28.45,5.730782
28.5,8.024425
28.55,11.42787
28.6,15.91661
28.65,20.68133
28.7,24.32982
28.75,25.52664
28.8,23.79843
28.85,19.73259
28.9,14.65942
28.95,10.01105
29,6.568487
29.05,4.383736
29.1,3.100178
29.15,2.303765
29.2,1.805732
29.25,1.521856
29.3,1.368629
29.35,1.293458
29.4,1.26147
29.45,1.235411
29.5,1.160684
29.55,1.032656
29.6,0.882315
29.65,0.7369987
29.7,0.5876851
29.75,0.4595379
29.8,0.3727348
29.85,0.3245223
29.9,0.2769983
29.95,0.2702843
30,0.2761536
30.05,0.2775293
30.1,0.2724304
30.15,0.2525601
30.2,0.2490831
30.25,0.2666328
30.3,0.2978532
30.35,0.3061623
30.4,0.3252995
30.45,0.3146511
30.5,0.2838359
30.55,0.2420424
30.6,0.213619
30.65,0.1926293
30.7,0.1822742
30.75,0.1611888
30.8,0.1590622
30.85,0.1563622
30.9,0.163287
30.95,0.169954
31,0.1715606
31.05,0.162254
31.1,0.1377669
31.15,0.1197485
31.2,0.1153133
31.25,0.1268954
31.3,0.152157
31.35,0.1648432
31.4,0.174176
31.45,0.1889272
31.5,0.1998003
31.55,0.2229448
31.6,0.2393283
31.65,0.2553309
31.7,0.2722542
31.75,0.2603312
31.8,0.269621
31.85,0.3207694
31.9,0.3606505
31.95,0.4112127
32,0.4518443
32.05,0.4643272
32.1,0.4619069
32.15,0.4639954
32.2,0.5122838
32.25,0.5936338
32.3,0.695939
32.35,0.8755761
32.4,1.103118
32.45,1.448172
32.5,1.983852
32.55,2.658668
32.6,3.652942
32.65,6.264829
32.7,11.90822
32.75,20.91572
32.8,31.02642
32.85,39.16358
32.9,42.85059
32.95,41.23039
33,35.5076
33.05,28.24896
33.1,21.80985
33.15,17.15197
33.2,13.8957
33.25,11.54897
33.3,9.701994
33.35,8.067257
33.4,6.559139
33.45,5.202471
33.5,4.04687
33.55,3.094505
33.6,2.340679
33.65,1.7689
33.7,1.347838
33.75,1.050617
33.8,0.8598015
33.85,0.7515545
33.9,0.6840793
33.95,0.6356709
34,0.5906059
34.05,0.5351729
34.1,0.4822927
34.15,0.4284766
34.2,0.3843556
34.25,0.3513629
34.3,0.3374617
34.35,0.3242833
34.4,0.2997324
34.45,0.288914
34.5,0.2840401
34.55,0.2693024
34.6,0.2617945
34.65,0.2594847
34.7,0.2660365
34.75,0.2771869
34.8,0.3051874
34.85,0.3517899
34.9,0.3803731
34.95,0.38525
35,0.3886147
35.05,0.3654673
35.1,0.3325357
35.15,0.323668
35.2,0.3240486
35.25,0.3451819
35.3,0.4050298
35.35,0.4627129
35.4,0.5276869
35.45,0.5820858
35.5,0.6099709
35.55,0.6108443
35.6,0.5854826
35.65,0.5653234
35.7,0.5452952
35.75,0.5188888
35.8,0.491032
35.85,0.4582229
35.9,0.429252
35.95,0.4114782
36,0.3965904
36.05,0.3947906
36.1,0.3944998
36.15,0.3996957
36.2,0.406619
36.25,0.4122654
36.3,0.4372689
36.35,0.4604391
36.4,0.4579817
36.45,0.4512072
36.5,0.4383682
36.55,0.4176307
36.6,0.4143174
36.65,0.4231697
