,kdeg_fits,kdeg,kdeg_err,sample
0,"[0.5333007812499996, 0.5701171874999997, 0.5108398437499995, 0.5333007812499997, 0.19282226562499932, 0.5333007812499997, 0.5332031249999997, 0.5700195312499995, 0.5701171874999997, 0.5699218749999997, 0.5333007812499996, 0.5701171874999997, 0.5333007812499996, 0.5333007812499996, 0.5379882812499996, 0.5332031249999997, 0.5333984374999996, 0.5700195312499997, 0.5333007812499996, 0.5333007812499997, 0.5333007812499997, 0.5701171874999997, 0.4922851562499996, 0.49238281249999954, 0.5332031249999996, 0.5701171874999997, 0.49238281249999954, 0.4923828124999995, 0.5332031249999997, 0.5701171874999997, 0.5799804687499995, 0.5798828124999995, 0.5798828124999995, 0.5333007812499996, 0.5108398437499996, 0.5333007812499996, 0.5800781249999997, 0.5701171874999997, 0.5700195312499997, 0.49218749999999956, 0.5701171874999997, 0.5333007812499997, 0.5108398437499995, 0.5700195312499997, 0.5333984374999996, 0.5333007812499997, 0.5700195312499997, 0.5333007812499997, 0.5700195312499997, 0.5799804687499995, 0.5701171874999995, 0.5701171874999997, 0.5700195312499997, 0.4922851562499996, 0.5701171874999995, 0.5333007812499997, 0.5799804687499995, 0.4922851562499996, 0.5333007812499996, 0.5799804687499995, 0.5701171874999997, 0.5701171874999997, 0.49238281249999954, 0.5700195312499996, 0.49238281249999966, 0.4922851562499996, 0.5699218749999995, 0.5333007812499996, 0.5798828124999995, 0.5333007812499996, 0.5333007812499996, 0.5699218749999997, 0.5700195312499997, 0.5109374999999995, 0.5799804687499996, 0.5108398437499995, 0.5700683593749998, 0.5701171874999997, 0.5332031249999997, 0.5333007812499996, 0.5935546874999997, 0.5701171874999997, 0.5701171874999997, 0.5107421874999993, 0.5700195312499997, 0.5798828124999995, 0.5699218749999997, 0.5333007812499996, 0.5799804687499996, 0.5333984374999996, 0.5701171874999997, 0.5700195312499996, 0.5936523437499996, 0.5798828124999996, 0.5699218749999997, 0.5107421874999993, 0.5333007812499996, 0.5798828124999995, 0.5109374999999995, 0.5700195312499995, 0.5798828124999996, 0.5699218749999997, 0.5700195312499997, 0.5701171874999997, 0.5333007812499996, 0.5109374999999995, 0.5700195312499997, 0.4922851562499997, 0.5701171874999997, 0.5701171874999997, 0.5333007812499996, 0.5798828124999995, 0.5332031249999996, 0.5701171874999997, 0.5798828124999996, 0.5108398437499995, 0.5700195312499996, 0.5333984374999996, 0.5109374999999995, 0.5108398437499995, 0.5333984374999996, 0.5107421874999993, 0.5701171874999997, 0.5333007812499996, 0.5333007812499996, 0.5333984374999996, 0.5108398437499996, 0.5109374999999995, 0.4923828124999995, 0.5699218749999997, 0.5800781249999997, 0.5701171874999997, 0.5333007812499997, 0.5701171874999997, 0.5701171874999997, 0.5333007812499997, 0.5700195312499997, 0.5699218749999997, 0.5798828124999995, 0.5107421874999993, 0.5701171874999997, 0.5333984374999996, 0.5108398437499996, 0.5701171874999997, 0.5799804687499995, 0.5936523437499996, 0.5333007812499997, 0.5107421874999993, 0.49238281249999966, 0.5333984374999996, 0.5333007812499996, 0.5333007812499997, 0.5333984374999996, 0.5332031249999997, 0.5333007812499996, 0.5701171874999997, 0.5799804687499995, 0.5701171874999997, 0.5108398437499996, 0.5700195312499997, 0.5333984374999996, 0.5799804687499995, 0.46699218749999954, 0.4922851562499996, 0.5700195312499997, 0.5332031249999997, 0.5332031249999997, 0.5332031249999996, 0.5800781249999997, 0.5799804687499995, 0.4923828124999995, 0.5700195312499995, 0.5333007812499996, 0.5333007812499997, 0.5701171874999997, 0.5333007812499997, 0.5701171874999997, 0.5799804687499995, 0.5332031249999997, 0.5108398437499996, 0.5332031249999996, 0.5799804687499995, 0.5333007812499996, 0.5333007812499996, 0.5701171874999997, 0.5699218749999997, 0.5936523437499998, 0.5799804687499995, 0.5799804687499995, 0.5701171874999997, 0.5700195312499997, 0.5700195312499997, 0.5700195312499997, 0.5108398437499996, 0.5701171874999997, 0.5701171874999997, 0.5333007812499996, 0.5332031249999996, 0.5700195312499997, 0.5333984374999996, 0.5109374999999995, 0.5935546874999997, 0.5798828124999995, 0.5701171874999997, 0.5700195312499997, 0.5798828124999995, 0.5109374999999995, 0.5108398437499996, 0.5333984374999996, 0.5700195312499997, 0.5700195312499995, 0.5798828124999995, 0.5333007812499997, 0.5799804687499995, 0.5107421874999993, 0.5701171874999997, 0.5799804687499995, 0.5333007812499996, 0.5333007812499996, 0.5700195312499997, 0.5109374999999995, 0.5701171874999997, 0.49238281249999966, 0.5332519531249995, 0.5700195312499997, 0.5701171874999997, 0.5333007812499996, 0.5700195312499995, 0.5798828124999995, 0.5701171874999997, 0.5799804687499995, 0.5701171874999997, 0.5798828124999995, 0.5109374999999995, 0.5700195312499997, 0.5333007812499996, 0.5333984374999996, 0.5700195312499996, 0.5700195312499997, 0.5701171874999997, 0.5799804687499995, 0.5798828124999996, 0.5700195312499997, 0.5701171874999997, 0.5333007812499996, 0.5108398437499995, 0.5333007812499997, 0.4923828124999995, 0.5109374999999995, 0.5701171874999997, 0.5332031249999996, 0.5799804687499995, 0.5332031249999997, 0.5701171874999997, 0.5700195312499997, 0.5701171874999997, 0.5935546874999997, 0.5333007812499996, 0.5333007812499996, 0.5333007812499997, 0.5700195312499997, 0.5109374999999995, 0.5701171874999997, 0.5108398437499995, 0.4922851562499997, 0.5799804687499995, 0.5333984374999996, 0.5799804687499995, 0.5333984374999996, 0.5701171874999997, 0.5701171874999997, 0.5108398437499995, 0.5332031249999997, 0.5799804687499995, 0.5701171874999997, 0.5333984374999996, 0.5701171874999997, 0.5700195312499997, 0.5333007812499997, 0.5333007812499996, 0.5332031249999996, 0.5701171874999997, 0.5332031249999997, 0.5700195312499997, 0.5799804687499996, 0.5333007812499996, 0.5799804687499996, 0.5333007812499996, 0.5935546875, 0.5701171874999997, 0.5108398437499996, 0.5333007812499996, 0.5700195312499996, 0.5333007812499997, 0.5800781249999996, 0.5333007812499996, 0.5701171874999997, 0.5700195312499995, 0.5333007812499996, 0.5701171874999997, 0.5333007812499996, 0.5332031249999996, 0.5109374999999995, 0.49218749999999956, 0.5699218749999995, 0.5798828124999995, 0.5333007812499997, 0.5701171874999997, 0.5333007812499996, 0.5332031249999997, 0.5332031249999996, 0.5332031249999997, 0.5108398437499996, 0.5700683593749998, 0.5935546874999997, 0.5333007812499997, 0.5701171874999997, 0.5701171874999997, 0.5333984374999996, 0.5701171874999997, 0.5108398437499996, 0.5333007812499996, 0.5109374999999995, 0.5701171874999997, 0.5798828124999995, 0.5333984374999996, 0.5798828124999996, 0.5799804687499995, 0.5799804687499995, 0.5799804687499995, 0.5332031249999997, 0.5700195312499995, 0.5109374999999995, 0.5800781249999997, 0.5108398437499995, 0.5700195312499995, 0.5699218749999997, 0.5701171874999997, 0.5700195312499997, 0.5798828124999995, 0.5333007812499996, 0.5700195312499997, 0.5108398437499995, 0.5700195312499997, 0.5799804687499995, 0.5333007812499997, 0.4923828124999995, 0.5701171874999997, 0.5701171874999997, 0.5799804687499995, 0.49238281249999966, 0.5333984374999996, 0.5800781249999996, 0.5333984374999996, 0.5700195312499997, 0.5700195312499997, 0.5333007812499996, 0.5109374999999995, 0.5332031249999997, 0.5701171874999997, 0.5700195312499997, 0.5108398437499995, 0.5333984374999996, 0.5799804687499995, 0.5935546874999997, 0.5333007812499996, 0.5333007812499996, 0.5333984374999996, 0.5107421874999993, 0.5799804687499995, 0.5798828124999995, 0.5701171874999997, 0.5333007812499997, 0.5333007812499996, 0.5700195312499997, 0.5701171874999997, 0.5935546874999997, 0.5332031249999997, 0.5333007812499996, 0.5799804687499996, 0.5700195312499997, 0.5936523437499998, 0.5700683593749998, 0.5700195312499997, 0.5798828124999995, 0.5700195312499997, 0.5799804687499996, 0.5333007812499996, 0.5700195312499997, 0.5701171874999997, 0.5799804687499995, 0.5701171874999997, 0.5700195312499997, 0.5333984374999996, 0.5333007812499996, 0.5700195312499997, 0.5333007812499996, 0.5699218749999995, 0.5332031249999997, 0.5799804687499995, 0.5700195312499997, 0.5700195312499997, 0.4922851562499996, 0.5701171874999997, 0.5798828124999995, 0.5701171874999997, 0.5701171874999997, 0.4923828124999995, 0.5798828124999995, 0.5333007812499996, 0.5108398437499995, 0.5108398437499996, 0.5333007812499997, 0.5798828124999995, 0.5935546874999997, 0.5108398437499996, 0.5333984374999996, 0.5701171874999997, 0.5701171874999997, 0.5799804687499996, 0.5333007812499996, 0.5798828124999996, 0.5935546875, 0.5108398437499995, 0.5333984374999996, 0.5701171874999997, 0.5107421874999993, 0.5333984374999996, 0.5701171874999997, 0.5333007812499997, 0.5798828124999995, 0.5700195312499995, 0.5799804687499996, 0.5108398437499996, 0.5701171874999997, 0.5333007812499997, 0.5700195312499995, 0.5700195312499997, 0.5700195312499997, 0.5701171874999997, 0.5701171874999997, 0.49238281249999966, 0.5108398437499995, 0.5700683593749998, 0.5333007812499997, 0.5701171874999997, 0.5701171874999997, 0.5108398437499995, 0.5107421874999993, 0.49218749999999956, 0.5333007812499997, 0.5700195312499996, 0.5701171874999997, 0.5700195312499997, 0.5108398437499996, 0.5333007812499996, 0.5332031249999997, 0.4923828124999995, 0.5800781249999997, 0.5701171874999995, 0.4922851562499996, 0.5798828124999995, 0.5701171874999997, 0.5700195312499995, 0.5108398437499996, 0.5333007812499996, 0.5701171874999997, 0.5699218749999997, 0.5699218749999997, 0.5701171874999997, 0.5799804687499995, 0.5333007812499997, 0.5701171874999997, 0.5701171874999997, 0.5935546874999997, 0.5333007812499996, 0.5799804687499996, 0.5700195312499997, 0.5701171874999997, 0.5332031249999996, 0.5332031249999997, 0.5108398437499995, 0.5333007812499996, 0.5332031249999996, 0.5333007812499997, 0.4922851562499996, 0.5333007812499996, 0.5108398437499995, 0.5798828124999995, 0.5333007812499997, 0.5798828124999996, 0.5333007812499996, 0.5333984374999996, 0.5798828124999996, 0.5701171874999997, 0.5333007812499996, 0.5700195312499997, 0.5333007812499997, 0.4923828124999995, 0.5333007812499996, 0.5935546874999997, 0.5699218749999997, 0.5699218749999997, 0.5701171874999997, 0.5701171874999997, 0.5699218749999997, 0.5107421874999993, 0.5108398437499995, 0.5333007812499996, 0.5701171874999997, 0.5333007812499996, 0.5936523437499996, 0.5333007812499997, 0.5700195312499997, 0.5701171874999997, 0.5108398437499995, 0.5700195312499997, 0.5333007812499996, 0.5333007812499996, 0.5701171874999997, 0.5333984374999996, 0.5799804687499995, 0.5333007812499996, 0.5799804687499996, 0.5332031249999997, 0.5332031249999996, 0.5700195312499996, 0.5798828124999996, 0.5333007812499996, 0.5108398437499995, 0.5108398437499996, 0.5699218749999997, 0.5799804687499995, 0.4470703124999995, 0.5701171874999995, 0.5701171874999997, 0.5700195312499996, 0.5701171874999997, 0.49238281249999966, 0.5701171874999997, 0.5333007812499997, 0.5798828124999995, 0.5798828124999996, 0.5798828124999995, 0.5701171874999997, 0.5701171874999997, 0.4922851562499996, 0.5332031249999996, 0.5798828124999995, 0.5108398437499995, 0.5701171874999997, 0.5700683593749998, 0.5700195312499997, 0.5800781249999996, 0.5332031249999996, 0.5332031249999997, 0.5700195312499997, 0.5701171874999997, 0.5798828124999995, 0.5701171874999997, 0.5935546875, 0.5333007812499996, 0.49238281249999954, 0.5333007812499996, 0.5333007812499996, 0.5332031249999997, 0.5699218749999997, 0.5333007812499996, 0.5333007812499996, 0.5700195312499996, 0.5700195312499996, 0.5800781249999997, 0.5701171874999997, 0.4923828124999995, 0.5332031249999997, 0.5333984374999996, 0.5701171874999997, 0.5699218749999997, 0.5798828124999995, 0.5701171874999997, 0.5701171874999997, 0.5333007812499996, 0.5333007812499996, 0.5701171874999997, 0.5798828124999995, 0.5107421874999993, 0.5332031249999996, 0.5799804687499995, 0.5333984374999996, 0.5333007812499996, 0.4922851562499997, 0.5333984374999996, 0.5799804687499996, 0.5701171874999997, 0.5798828124999995, 0.5332031249999997, 0.5332031249999997, 0.49238281249999954, 0.5699218749999995, 0.5798828124999996, 0.5935546874999997, 0.5333007812499996, 0.5108398437499995, 0.5701171874999997, 0.5333984374999996, 0.5333984374999996, 0.5799804687499995, 0.5799804687499995, 0.5701171874999997, 0.5700195312499995, 0.5936523437499996, 0.5333007812499997, 0.5701171874999997, 0.5700195312499997, 0.5935546875, 0.5799804687499996, 0.5798828124999995, 0.5799804687499995, 0.5107421874999993, 0.5700195312499996, 0.5332031249999996, 0.5332763671874997, 0.5333007812499996, 0.5700195312499997, 0.5109374999999995, 0.5799804687499995, 0.5333007812499997, 0.5701171874999997, 0.5332031249999997, 0.5332031249999997, 0.5701171874999997, 0.5798828124999996, 0.5701171874999997, 0.5332031249999997, 0.5701171874999997, 0.5333007812499997, 0.5700195312499997, 0.5701171874999995, 0.5108398437499996, 0.5701171874999997, 0.5332031249999997, 0.5799804687499996, 0.5700195312499995, 0.5699218749999995, 0.5333007812499997, 0.5798828124999995, 0.5701171874999997, 0.5333007812499997, 0.5798828124999996, 0.5333984374999996, 0.5701171874999997, 0.5936523437499998, 0.5701171874999997, 0.5108398437499995, 0.5699218749999997, 0.5109374999999995, 0.5700195312499997, 0.5701171874999997, 0.5936523437499998, 0.5798828124999995, 0.5332031249999996, 0.5799804687499995, 0.5799804687499995, 0.5108398437499995, 0.5798828124999996, 0.5701171874999997, 0.5700195312499997, 0.5701171874999997, 0.5935546874999997, 0.5701171874999997, 0.5798828124999996, 0.5333007812499996, 0.5333007812499997, 0.4922851562499996, 0.5701171874999997, 0.5701171874999997, 0.49238281249999966, 0.5333984374999996, 0.5333007812499996, 0.5798828124999996, 0.5799804687499995, 0.5333007812499997, 0.5332031249999997, 0.5333007812499997, 0.5701171874999997, 0.4923828124999995, 0.5700195312499997, 0.5109374999999995, 0.5700195312499997, 0.5700195312499996, 0.5701171874999997, 0.5333007812499996, 0.5108398437499995, 0.4922851562499997, 0.5699218749999995, 0.5333007812499996, 0.5701171874999997, 0.5108398437499996, 0.5700195312499997, 0.5701171874999997, 0.5700195312499995, 0.5332031249999997, 0.5936523437499998, 0.5701171874999997, 0.5700683593749998, 0.5701171874999997, 0.5798828124999995, 0.5333984374999996, 0.5109374999999995, 0.5699218749999997, 0.5701171874999997, 0.5333984374999996, 0.5333007812499997, 0.5798828124999995, 0.5701171874999997, 0.5109374999999995, 0.5333007812499996, 0.5700195312499997, 0.49238281249999954, 0.5109374999999995, 0.5935546874999997, 0.4922851562499997, 0.5799804687499995, 0.5333984374999996, 0.5799804687499995, 0.5798828124999995, 0.5332031249999996, 0.5108398437499995, 0.5799804687499995, 0.5108398437499995, 0.5699218749999997, 0.5701171874999997, 0.5701171874999997, 0.5936523437499996, 0.5701171874999995, 0.5701171874999997, 0.5333984374999996, 0.5333007812499996, 0.5333007812499997, 0.5800781249999997, 0.49238281249999966, 0.5799804687499995, 0.5701171874999997, 0.5935546874999997, 0.5108398437499995, 0.5700195312499997, 0.5108398437499996, 0.5333007812499996, 0.5936523437499998, 0.5333007812499997, 0.5700195312499997, 0.5333007812499996, 0.5701171874999997, 0.5333007812499996, 0.5799804687499996, 0.5798828124999996, 0.5699218749999997, 0.4922851562499996, 0.5700683593749998, 0.5701171874999997, 0.5701171874999997, 0.5333984374999996, 0.5701171874999997, 0.5798828124999995, 0.5700195312499997, 0.49238281249999966, 0.5701171874999997, 0.5700195312499995, 0.5108398437499995, 0.5700195312499997, 0.5333007812499997, 0.5700195312499997, 0.5701171874999997, 0.5332031249999996, 0.5798828124999995, 0.5333007812499997, 0.5108398437499996, 0.5798828124999995, 0.5700195312499997, 0.5333007812499996, 0.5333007812499996, 0.5701171874999997, 0.5798828124999995, 0.4923828124999995, 0.5332031249999997, 0.5700195312499997, 0.5333007812499997, 0.5699218749999997, 0.5333984374999996, 0.5333007812499996, 0.5701171874999997, 0.5332031249999996, 0.5333007812499996, 0.5799804687499995, 0.5700195312499997, 0.49238281249999954, 0.4923828124999995, 0.5333007812499997, 0.5108398437499995, 0.5333007812499996, 0.5701171874999997, 0.5108398437499995, 0.5107421874999996, 0.5333984374999996, 0.5700195312499997, 0.5700195312499995, 0.5333984374999996, 0.5333007812499997, 0.5701171874999997, 0.5799804687499995, 0.5701171874999997, 0.5333984374999996, 0.5799804687499995, 0.5700195312499997, 0.5700195312499997, 0.5108398437499995, 0.5700683593749998, 0.5333007812499996, 0.5701171874999997, 0.5108398437499995, 0.49238281249999966, 0.5701171874999997, 0.5800781249999997, 0.5701171874999997, 0.5333984374999996, 0.5108398437499995, 0.5700195312499997, 0.5332031249999997, 0.5333007812499996, 0.5700195312499997, 0.5333007812499996, 0.5700195312499997, 0.5700195312499997, 0.5108398437499995, 0.5109374999999995, 0.5109374999999995, 0.5333984374999996, 0.5700195312499997, 0.5935546874999997, 0.5333007812499996, 0.5798828124999995, 0.5107421874999993, 0.5798828124999995, 0.5333007812499997, 0.5332031249999997, 0.5108398437499995, 0.5333007812499996, 0.5700195312499997, 0.5799804687499995, 0.5701171874999997, 0.5798828124999995, 0.5333007812499997, 0.5332031249999996, 0.4922851562499996, 0.5701171874999997, 0.5333007812499996, 0.5700195312499997, 0.5701171874999997, 0.5333984374999996, 0.5700195312499997, 0.5333984374999996, 0.5700195312499995, 0.5799804687499995, 0.5107421874999993, 0.5700195312499997, 0.5798828124999996, 0.5701171874999997, 0.5333007812499996, 0.5701171874999997, 0.5108398437499995, 0.5700195312499997, 0.5333007812499996, 0.5935546875, 0.5798828124999996, 0.5332031249999996, 0.4923828124999995, 0.5109374999999995, 0.5108398437499995, 0.5109374999999995, 0.5333007812499997, 0.5799804687499995, 0.4922851562499996, 0.5108398437499995, 0.5107421874999993, 0.5333007812499996, 0.5701171874999997, 0.5701171874999997, 0.5700195312499997, 0.5699218749999997, 0.5109374999999995, 0.5701171874999997, 0.4739257812499995, 0.5333007812499997, 0.5800781249999997, 0.5700195312499997, 0.5332031249999996, 0.5701171874999997, 0.5108398437499996, 0.5333007812499996, 0.5700195312499997, 0.5333007812499996, 0.5699218749999997, 0.5332031249999997, 0.5333007812499996, 0.5333007812499996, 0.5701171874999997, 0.5935546874999997, 0.5109374999999995, 0.5333007812499996, 0.5333007812499997, 0.5333007812499996, 0.5333007812499997, 0.5701171874999997, 0.5701171874999997, 0.5701171874999997, 0.5701171874999997, 0.5700195312499995, 0.5799804687499995, 0.5700195312499997, 0.5333984374999996, 0.4469726562499995, 0.5333007812499996, 0.5333007812499996, 0.5936523437499996, 0.5700195312499997, 0.5333007812499996, 0.5333007812499997, 0.5333007812499996, 0.5799804687499995, 0.5108398437499996, 0.5699218749999997, 0.5333007812499997, 0.5935546875, 0.5799804687499995, 0.5799804687499995, 0.5333007812499997, 0.5332031249999996, 0.5701171874999997, 0.5107421874999993, 0.5700195312499997, 0.4923828124999995, 0.5108398437499995, 0.5701171874999997, 0.5333007812499997, 0.5701171874999997, 0.5108398437499995, 0.5333007812499996, 0.5109374999999995, 0.5332031249999996, 0.5332519531249995, 0.5333984374999996, 0.5701171874999997, 0.5700195312499997, 0.5700195312499997, 0.5333007812499996, 0.5700195312499997, 0.5333007812499996, 0.5699218749999997, 0.5333007812499996, 0.49238281249999966, 0.5333007812499997, 0.5333984374999996, 0.5108398437499995, 0.5701171874999997, 0.5332519531249997, 0.5333007812499997, 0.4922851562499996, 0.5701171874999997, 0.5108398437499996, 0.5798828124999996, 0.5799804687499995, 0.5333984374999996, 0.5699218749999995, 0.5333007812499996, 0.5700195312499997, 0.5333007812499996, 0.5333984374999996, 0.5332031249999996, 0.44707031249999957, 0.5332031249999997, 0.5700195312499997, 0.5333007812499996, 0.5799804687499995, 0.5798828124999996, 0.5700195312499997, 0.5701171874999997, 0.5700195312499997, 0.5108398437499995, 0.5798828124999995, 0.5108398437499995, 0.5333984374999996, 0.5701171874999997, 0.5936523437499998, 0.5332031249999996, 0.5108398437499995, 0.5799804687499995, 0.5701171874999997, 0.5333984374999996, 0.5333984374999996, 0.5333007812499997]",0.549392944335937,0.03072339483999343,hHBB_10383581_START_reference_hHBB
