Data File Name,Eukaryote Total RNA Nano_2020-10-21_16-07-11.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-10-21
Date Created,"Wednesday, October 21, 2020 11:07:11 PM"
Date Last Modified,"Wednesday, October 21, 2020 11:43:56 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,RNA1_TP8
Number of Events,1060
 
Time,Value
17,1.882172E-02
17.05,1.882172E-02
17.1,1.882172E-02
17.15,1.882172E-02
17.2,1.882172E-02
17.25,1.882172E-02
17.3,1.882172E-02
17.35,1.882172E-02
17.4,1.882172E-02
17.45,1.882172E-02
17.5,1.661686E-02
17.55,-9.719835E-04
17.6,-1.412549E-02
17.65,-1.342898E-02
17.7,-2.81099E-03
17.75,1.682868E-02
17.8,5.293826E-02
17.85,0.0808666
17.9,7.156152E-02
17.95,3.339127E-02
18,-7.368259E-03
18.05,-3.306471E-02
18.1,-4.551087E-02
18.15,-3.982686E-02
18.2,-3.277799E-02
18.25,-2.561999E-02
18.3,-0.0230589
18.35,-4.193038E-03
18.4,3.333825E-03
18.45,1.101488E-02
18.5,7.049303E-03
18.55,6.700833E-03
18.6,-6.772928E-03
18.65,2.85579E-03
18.7,-1.030376E-03
18.75,-1.045227E-03
18.8,-1.737067E-02
18.85,-2.883291E-02
18.9,-1.775621E-02
18.95,-1.037657E-02
19,-2.264171E-03
19.05,2.243104E-02
19.1,3.454046E-02
19.15,4.380035E-02
19.2,4.016375E-02
19.25,3.635789E-02
19.3,3.306461E-02
19.35,4.61634E-03
19.4,-1.209585E-02
19.45,-2.054921E-02
19.5,-2.134556E-02
19.55,-0.0141661
19.6,-4.533166E-03
19.65,-3.123407E-04
19.7,-1.378326E-02
19.75,-2.848228E-02
19.8,-3.069425E-02
19.85,-0.0276673
19.9,-1.931089E-02
19.95,-1.344771E-02
20,-1.200229E-02
20.05,-1.358599E-02
20.1,-0.0151001
20.15,-1.048271E-02
20.2,4.640201E-03
20.25,1.997939E-03
20.3,1.241997E-02
20.35,1.316232E-02
20.4,2.723694E-02
20.45,3.325629E-02
20.5,5.401312E-02
20.55,5.150941E-02
20.6,6.277119E-02
20.65,4.998363E-02
20.7,3.406856E-02
20.75,3.543875E-02
20.8,4.607346E-02
20.85,5.337722E-02
20.9,0.054584
20.95,4.632966E-02
21,3.662124E-02
21.05,3.553841E-02
21.1,3.171742E-02
21.15,0.0304982
21.2,2.240113E-02
21.25,1.927693E-02
21.3,2.314031E-02
21.35,2.899538E-02
21.4,3.661699E-02
21.45,4.208747E-02
21.5,3.591857E-02
21.55,0.0328532
21.6,0.0383507
21.65,4.008261E-02
21.7,3.721495E-02
21.75,2.955865E-02
21.8,0.02631
21.85,3.294791E-02
21.9,0.0309194
21.95,1.961317E-02
22,6.318676E-04
22.05,-0.0450783
22.1,-0.1363738
22.15,-9.931977E-02
22.2,0.7356032
22.25,3.301688
22.3,7.865572
22.35,13.77103
22.4,19.55153
22.45,23.682
22.5,25.22446
22.55,24.07132
22.6,21.27258
22.65,18.01536
22.7,14.80509
22.75,11.87136
22.8,9.25236
22.85,7.010872
22.9,5.136178
22.95,3.582956
23,2.39611
23.05,1.558112
23.1,0.9647592
23.15,0.5873181
23.2,0.3747607
23.25,0.2614592
23.3,0.1981192
23.35,0.1491816
23.4,0.1033842
23.45,7.587705E-02
23.5,8.343934E-02
23.55,0.1225019
23.6,0.1667585
23.65,0.1946072
23.7,0.2013711
23.75,0.1900738
23.8,0.1839209
23.85,0.1855063
23.9,0.1959751
23.95,0.2065486
24,0.2116121
24.05,0.2011277
24.1,0.1882216
24.15,0.1812053
24.2,0.1931991
24.25,0.193581
24.3,0.1997788
24.35,0.2074835
24.4,0.2162759
24.45,0.2226476
24.5,0.2257705
24.55,0.2335701
24.6,0.2434427
24.65,0.2576869
24.7,0.2709815
24.75,0.2638155
24.8,0.2322836
24.85,0.2053699
24.9,0.2032419
24.95,0.2212334
25,0.2481177
25.05,0.2952675
25.1,0.336299
25.15,0.3659029
25.2,0.4014767
25.25,0.4554976
25.3,0.5102696
25.35,0.5416681
25.4,0.5462361
25.45,0.5425869
25.5,0.5424355
25.55,0.5507754
25.6,0.5763487
25.65,0.5840622
25.7,0.5802681
25.75,0.5827996
25.8,0.5767925
