Data File Name,Eukaryote Total RNA Nano_2020-12-11_09-00-11.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-12-11
Date Created,"Friday, December 11, 2020 5:00:11 PM"
Date Last Modified,"Friday, December 11, 2020 6:30:31 PM"
Version Created,B.02.11.SI811
Version Last Modified,B.02.11.SI811
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Blank
Number of Events,1060
 
Time,Value
17,5.303827E-02
17.05,1.260285E-02
17.1,-3.189063E-02
17.15,-5.670889E-02
17.2,-4.246385E-02
17.25,-1.389837E-02
17.3,7.834937E-03
17.35,1.438075E-02
17.4,1.322039E-02
17.45,1.493568E-02
17.5,2.819422E-02
17.55,2.520706E-02
17.6,1.809937E-02
17.65,2.122173E-03
17.7,-1.127354E-03
17.75,1.065098E-02
17.8,1.168546E-02
17.85,1.460215E-02
17.9,6.588283E-03
17.95,-3.508599E-02
18,-3.536747E-02
18.05,-2.708001E-02
18.1,-2.090391E-02
18.15,-2.798072E-02
18.2,-2.397979E-02
18.25,-1.523059E-02
18.3,-1.961954E-02
18.35,-1.352053E-02
18.4,5.124527E-03
18.45,1.259445E-02
18.5,1.821959E-02
18.55,3.333944E-02
18.6,4.618874E-02
18.65,0.0497636
18.7,4.325925E-02
18.75,5.562094E-02
18.8,5.537267E-02
18.85,5.515952E-02
18.9,4.901991E-02
18.95,3.449416E-02
19,0.0238993
19.05,3.430139E-02
19.1,4.873458E-02
19.15,6.087723E-02
19.2,6.766647E-02
19.25,7.582887E-02
19.3,7.670068E-02
19.35,7.575866E-02
19.4,7.376615E-02
19.45,6.073657E-02
19.5,5.402349E-02
19.55,6.873361E-02
19.6,8.331467E-02
19.65,9.678355E-02
19.7,0.1050922
19.75,9.843379E-02
19.8,8.137081E-02
19.85,6.216685E-02
19.9,0.063256
19.95,3.973128E-02
20,4.053216E-02
20.05,6.942163E-02
20.1,8.560517E-02
20.15,9.563943E-02
20.2,0.1151351
20.25,0.1147314
20.3,0.1325821
20.35,0.1346299
20.4,0.1414061
20.45,0.1503837
20.5,0.1504374
20.55,0.1574952
20.6,0.1481307
20.65,0.1367063
20.7,0.1065754
20.75,0.0773738
20.8,7.205151E-02
20.85,0.0648916
20.9,6.209506E-02
20.95,6.927516E-02
21,7.570449E-02
21.05,6.442592E-02
21.1,5.773339E-02
21.15,3.670086E-02
21.2,3.076705E-02
21.25,2.855574E-02
21.3,5.778943E-02
21.35,0.0689943
21.4,3.880231E-02
21.45,2.815556E-02
21.5,2.434641E-02
21.55,3.200627E-02
21.6,5.472986E-02
21.65,7.884276E-02
21.7,8.636416E-02
21.75,0.0755958
21.8,6.110333E-02
21.85,5.252082E-02
21.9,4.181486E-02
21.95,0.0392484
22,3.829623E-02
22.05,0.0179019
22.1,1.136769E-02
22.15,0.2099872
22.2,1.23443
22.25,3.686255
22.3,7.751976
22.35,12.65877
22.4,17.0573
22.45,19.68695
22.5,19.81253
22.55,17.57808
22.6,14.09841
22.65,10.3027
22.7,6.903909
22.75,4.205297
22.8,2.338749
22.85,1.195139
22.9,0.5759956
22.95,0.2884981
23,0.176929
23.05,0.1352287
23.1,0.1340161
23.15,0.1440146
23.2,0.1309991
23.25,0.1160801
23.3,0.1078819
23.35,0.1030039
23.4,0.1013029
23.45,0.108253
23.5,0.1373666
23.55,0.1259443
23.6,0.1300202
23.65,0.1560326
23.7,0.1943826
23.75,0.2210821
23.8,0.224965
23.85,0.2362558
23.9,0.2282491
23.95,0.2289127
24,0.2655141
24.05,0.2877769
24.1,0.3004898
24.15,0.2953016
24.2,0.292854
24.25,0.2883594
24.3,0.2939265
24.35,0.326149
24.4,0.3510441
24.45,0.3539059
24.5,0.349173
24.55,0.3298437
24.6,0.3031473
24.65,0.2696016
24.7,0.2490584
24.75,0.2555913
24.8,0.2448557
24.85,0.2771843
24.9,0.2947609
24.95,0.2810095
25,0.2681746
25.05,0.2487919
25.1,0.2444078
25.15,0.2443434
25.2,0.2420587
25.25,0.2366528
25.3,0.2337605
25.35,0.2410802
25.4,0.2426306
25.45,0.2470208
25.5,0.2578907
25.55,0.2684073
25.6,0.2662591
25.65,0.2581904
25.7,0.2485982
25.75,0.2352901
25.8,0.2298365
25.85,0.2222343
25.9,0.2417633
25.95,0.245918
26,0.2344327
26.05,0.2105966
26.1,0.1884196
26.15,0.1479708
26.2,0.1278358
26.25,0.1394751
26.3,0.1801812
26.35,0.1892353
26.4,0.1810977
26.45,0.1667245
26.5,0.152921
26.55,0.139153
26.6,0.1459145
26.65,0.158659
26.7,0.1722286
26.75,0.1854762
26.8,0.1969919
26.85,0.2233247
26.9,0.2165528
26.95,0.1860195
27,0.1523509
27.05,0.1032151
27.1,0.1007807
27.15,0.1038737
27.2,0.118147
27.25,0.1481833
27.3,0.129777
27.35,0.1112967
27.4,8.651972E-02
27.45,7.327825E-02
27.5,6.722198E-02
27.55,0.0366745
27.6,3.072125E-02
27.65,4.083699E-02
27.7,4.438381E-02
27.75,6.845712E-02
27.8,9.130548E-02
27.85,9.502552E-02
27.9,8.677615E-02
27.95,7.853336E-02
28,8.376066E-02
28.05,7.919303E-02
28.1,9.535728E-02
28.15,9.754773E-02
28.2,7.744504E-02
28.25,7.785369E-02
28.3,6.952023E-02
28.35,7.559604E-02
