Data File Name,Eukaryote Total RNA Nano_2020-12-11_09-00-11.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-12-11
Date Created,"Friday, December 11, 2020 5:00:11 PM"
Date Last Modified,"Friday, December 11, 2020 6:30:31 PM"
Version Created,B.02.11.SI811
Version Last Modified,B.02.11.SI811
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Ladder
Number of Events,1060
 
Time,Value
17,1.217848E-03
17.05,2.793198E-03
17.1,-1.151354E-02
17.15,-1.875517E-02
17.2,-2.649755E-02
17.25,-1.122037E-02
17.3,0.0010637
17.35,6.969118E-04
17.4,4.224296E-03
17.45,4.85144E-03
17.5,-6.146749E-03
17.55,-1.052767E-02
17.6,-2.66101E-03
17.65,9.35723E-03
17.7,1.539116E-02
17.75,0.0177854
17.8,2.944994E-02
17.85,1.701004E-02
17.9,-3.937565E-03
17.95,-1.935622E-03
18,3.393112E-03
18.05,1.697618E-02
18.1,6.914475E-03
18.15,-6.256648E-03
18.2,-2.644199E-02
18.25,-4.400154E-02
18.3,-3.104098E-02
18.35,-1.785806E-04
18.4,0.0128671
18.45,-1.504232E-03
18.5,-1.231801E-02
18.55,-3.377307E-02
18.6,-6.130624E-02
18.65,-8.779258E-02
18.7,-0.0853694
18.75,-7.117462E-02
18.8,-3.576422E-02
18.85,-2.446586E-03
18.9,2.766642E-03
18.95,-2.226918E-02
19,-4.039182E-02
19.05,-5.389806E-02
19.1,-5.321126E-02
19.15,-0.0313273
19.2,-9.452849E-03
19.25,-1.215027E-02
19.3,-2.172945E-02
19.35,-1.132957E-02
19.4,-1.504929E-02
19.45,-3.475222E-02
19.5,-6.999877E-02
19.55,-0.0943089
19.6,-0.1240936
19.65,-0.1274548
19.7,-0.1033543
19.75,-0.0725452
19.8,-5.397934E-02
19.85,-2.689882E-02
19.9,-6.001146E-03
19.95,-7.38121E-03
20,-2.716957E-02
20.05,-3.438845E-02
20.1,-2.991027E-02
20.15,1.436304E-03
20.2,3.484542E-02
20.25,4.995653E-02
20.3,2.861997E-02
20.35,-7.075306E-03
20.4,-4.741039E-02
20.45,-7.052092E-02
20.5,-6.682935E-02
20.55,-7.521071E-02
20.6,-5.649997E-02
20.65,-6.101801E-02
20.7,-5.330309E-02
20.75,-5.247327E-02
20.8,-6.546003E-02
20.85,-5.857027E-02
20.9,-5.741533E-02
20.95,-3.751428E-02
21,-1.637488E-02
21.05,-6.694109E-03
21.1,-9.719284E-03
21.15,-1.814915E-02
21.2,-1.151451E-02
21.25,-2.462588E-02
21.3,-0.0427255
21.35,-7.133623E-02
21.4,-8.868548E-02
21.45,-8.895214E-02
21.5,-0.0642325
21.55,-2.897556E-02
21.6,-0.0301248
21.65,-6.637978E-02
21.7,-8.834459E-02
21.75,-0.1045797
21.8,-9.046556E-02
21.85,-6.463461E-02
21.9,-4.005104E-02
21.95,-2.561323E-02
22,-2.738448E-02
22.05,-4.797186E-02
22.1,-9.003895E-02
22.15,-0.1365154
22.2,6.545264E-02
22.25,1.142887
22.3,3.792392
22.35,7.927286
22.4,12.61162
22.45,16.48728
22.5,18.22464
22.55,17.23533
22.6,14.33494
22.65,10.68483
22.7,7.20767
22.75,4.381187
22.8,2.421758
22.85,1.207298
22.9,0.5377179
22.95,0.2270812
23,9.980208E-02
23.05,3.509177E-02
23.1,4.239465E-03
23.15,6.13648E-03
23.2,1.454142E-02
23.25,2.206127E-02
23.3,3.084557E-02
23.35,4.637923E-02
23.4,3.812099E-02
23.45,5.382656E-02
23.5,8.271163E-02
23.55,6.586781E-02
23.6,5.292288E-02
23.65,4.301224E-02
23.7,7.177547E-02
23.75,9.587222E-02
23.8,0.1085143
23.85,0.1250331
23.9,0.1051498
23.95,9.185097E-02
24,9.338225E-02
24.05,0.115656
24.1,0.1436221
24.15,0.1562161
24.2,0.1659379
24.25,0.1471575
24.3,0.137683
24.35,0.1428193
24.4,0.1447286
24.45,0.1773948
24.5,0.2032029
24.55,0.2258826
24.6,0.2288661
24.65,0.2310757
24.7,0.2325634
24.75,0.2245833
24.8,0.2036648
24.85,0.1898435
24.9,0.192362
24.95,0.1880628
25,0.1880725
25.05,0.2187659
25.1,0.2236221
25.15,0.2155429
25.2,0.2154358
25.25,0.2310016
25.3,0.2105536
25.35,0.1756105
25.4,0.1992813
25.45,0.2159766
25.5,0.1910071
25.55,0.1846207
25.6,0.1733973
25.65,0.1635152
25.7,0.1631406
25.75,0.1781022
25.8,0.1775812
25.85,0.1511904
25.9,0.1107539
25.95,9.707344E-02
26,0.1119877
26.05,0.131639
26.1,0.1367824
26.15,0.1496689
26.2,0.1420473
26.25,0.1256294
26.3,9.723299E-02
26.35,0.1148378
26.4,0.1119459
26.45,0.1138896
26.5,0.1421567
26.55,0.160984
26.6,0.1420638
26.65,0.143274
26.7,0.1375606
26.75,0.1313891
26.8,0.1246416
26.85,0.1204474
26.9,0.1224231
26.95,0.1195536
27,0.1338481
27.05,0.138085
27.1,0.1635779
27.15,0.1975029
27.2,0.1884791
27.25,0.189227
27.3,0.1895318
27.35,0.1933066
27.4,0.2046034
27.45,0.2246199
27.5,0.236398
27.55,0.2312824
27.6,0.2206526
27.65,0.2067396
27.7,0.1898262
27.75,0.1760062
27.8,0.1649972
27.85,0.1509415
