,Time,Value,Nucleotides
0,17,2.481079E-02,7.981799482870096
1,17.05,2.481079E-02,7.698974638126303
2,17.1,2.481079E-02,7.421907183262173
3,17.15,2.481079E-02,7.1506549067277305
4,17.2,2.481079E-02,6.885275522084078
5,17.25,2.481079E-02,6.625826668002917
6,17.3,2.481079E-02,6.372365908267515
7,17.35,2.481079E-02,6.124950731771977
8,17.4,1.173904E-02,5.883638552521741
9,17.45,-1.393069E-02,5.64848670963307
10,17.5,-4.848099E-02,5.419552467333192
11,17.55,-4.767726E-02,5.196893014961036
12,17.6,-5.275115E-02,4.980565466965743
13,17.65,-4.535776E-02,4.77062686290828
14,17.7,-5.492355E-02,4.567134167460448
15,17.75,-7.683631E-02,4.3701442704048805
16,17.8,-8.732463E-02,4.179713986635667
17,17.85,-8.102516E-02,3.995900056157602
18,17.9,-4.262295E-02,3.8187591440870694
19,17.95,3.056114E-02,3.648347840650896
20,18,9.648008E-02,3.484722661187627
21,18.05,0.1336661,3.3279400461465123
22,18.1,0.1508014,3.178056361087748
23,18.15,0.1487805,3.0351278966831323
24,18.2,0.1319426,2.899210868715153
25,18.25,9.204423E-02,2.7703614180773837
26,18.3,7.030622E-02,2.6486356107746065
27,18.35,6.206612E-02,2.534089437922555
28,18.4,5.425106E-02,2.4267788157483103
29,18.45,4.719208E-02,2.326759585589766
30,18.5,4.174049E-02,2.2340875138959024
31,18.55,0.0333581,2.148818292227043
32,18.6,2.492142E-02,2.0710075372541983
33,18.65,1.527228E-02,2.0007107907599906
34,18.7,1.941947E-02,1.9379835196374575
35,18.75,2.031898E-02,1.8828811158912497
36,18.8,8.482204E-03,1.83545889663697
37,18.85,2.845764E-03,1.795772104101168
38,18.9,-7.694446E-03,1.7638759056217452
39,18.95,-1.892717E-02,1.7398253936471413
40,19,-2.159958E-02,1.7236755857374195
41,19.05,-1.830912E-02,1.715481424563725
42,19.1,-4.226532E-03,1.7152977779078817
43,19.15,-7.908506E-04,1.7231794386632
44,19.2,-3.401574E-03,1.7391811248335216
45,19.25,3.387451E-04,1.7633574795345979
46,19.3,-3.627875E-03,1.795763070992436
47,19.35,-0.0163269,1.8364523925448122
48,19.4,-2.051171E-02,1.8854798626400342
49,19.45,-1.420725E-03,1.9428998248376281
50,19.5,1.464767E-02,2.0087665478086176
51,19.55,1.152068E-02,2.083134225334554
52,19.6,2.401843E-03,2.1660569763083455
53,19.65,-3.924027E-03,2.257588844734128
54,19.7,-6.417559E-03,2.3577837997264126
55,19.75,-6.365967E-03,2.466695735511914
56,19.8,2.906395E-02,2.5843784714274527
57,19.85,7.973456E-02,2.7108857519214844
58,19.9,7.600647E-02,2.846271246553135
59,19.95,5.900113E-02,2.990588549993161
60,20,2.139282E-02,3.143891182022708
61,20.05,-8.759988E-03,3.306232587534561
62,20.1,-2.258207E-02,3.4776661365324504
63,20.15,-1.649858E-02,3.658245124131188
64,20.2,-2.879333E-03,3.8480227705565184
65,20.25,1.556466E-02,4.047052221145131
66,20.3,1.956778E-02,4.255386546345367
67,20.35,1.736826E-02,4.473078741716366
68,20.4,3.790741E-02,4.700181727927914
69,20.45,6.352417E-02,4.936748350761597
70,20.5,0.1023595,5.182831381109802
71,20.55,0.1346466,5.43848351497541
72,20.6,0.1593333,5.703757373473697
73,20.65,0.1809078,5.978705502829561
74,20.7,0.1821588,6.26338037438015
75,20.75,0.1803638,6.5578343845726685
76,20.8,0.1721278,6.862119854966432
77,20.85,0.1545348,7.176289032231248
78,20.9,0.1354042,7.500394088148007
79,20.95,0.1195112,7.834487119608678
80,21,0.1027545,8.17862014861676
81,21.05,7.416187E-02,8.53284512228594
82,21.1,5.011429E-02,8.897213912842028
83,21.15,4.834304E-02,9.271778317621326
84,21.2,4.748779E-02,9.656590059071357
85,21.25,5.688614E-02,10.051700784750283
86,21.3,7.284798E-02,10.457162067327792
87,21.35,8.242203E-02,10.873025404585265
88,21.4,9.203427E-02,11.299342219413951
89,21.45,9.309121E-02,11.736163859816633
90,21.5,0.1002968,12.183541598907789
91,21.55,0.1119607,12.641526634911756
92,21.6,0.1053732,13.11017009116548
93,21.65,8.366643E-02,13.58952301611577
94,21.7,6.429856E-02,14.07963638332066
95,21.75,0.0444664,14.580561091450042
96,21.8,3.625375E-02,15.092347964283809
97,21.85,3.221054E-02,15.615047750714014
98,21.9,2.924662E-02,16.148711124743024
99,21.95,3.079262E-02,16.693388685484745
100,22,1.262207E-02,17.249130957163707
101,22.05,-1.660297E-02,17.815988389115674
102,22.1,-0.0703833,18.394011355787956
103,22.15,8.633766E-02,18.983250156738322
104,22.2,1.14374,19.58375501663609
105,22.25,3.811149,20.195576085261358
106,22.3,8.158044,20.81876343750529
107,22.35,13.3103,21.453367073370615
108,22.4,17.91174,22.099436917969946
109,22.45,20.84428,22.757022821528658
110,22.5,21.53066,23.426174559382
111,22.55,20.21964,24.106941831976883
112,22.6,17.80671,24.79937426487071
113,22.65,15.12079,25.50352140873223
114,22.7,12.55565,26.219432739341986
115,22.75,10.09653,26.94715765759048
116,22.8,7.829167,27.686745489480014
117,22.85,5.87854,28.438245486123822
118,22.9,4.265007,29.201706823745642
119,22.95,2.954724,29.97717860368168
120,23,1.932589,30.764709852377678
121,23.05,1.223892,31.564349521391435
122,23.1,0.7635369,32.37614648739142
123,23.15,0.4401951,33.200149552157036
124,23.2,0.2510133,34.03640744257956
125,23.25,0.1621891,34.884968810660475
126,23.3,0.1137311,35.7458822335129
127,23.35,9.206054E-02,36.61919621336081
128,23.4,8.194944E-02,37.50495917753899
129,23.45,8.212639E-02,38.403219478493575
130,23.5,9.812435E-02,39.31402539378219
131,23.55,0.1105812,40.237425126073035
132,23.6,0.121985,41.17346680314532
133,23.65,0.1224859,42.12219847788974
134,23.7,0.1252707,43.08366812830742
135,23.75,0.1305772,44.057923657511644
136,23.8,0.1204883,45.04501289372561
137,23.85,0.1104321,46.04498359028469
138,23.9,0.107764,47.057883425634046
139,23.95,0.1037468,48.08376000333124
140,24,9.355805E-02,49.12266085204396
141,24.05,8.663993E-02,50.17463342555146
142,24.1,0.1000479,51.239725102744366
143,24.15,0.1186864,52.31798318762318
144,24.2,0.1180622,53.40945490930093
145,24.25,0.1136696,54.514187422000376
146,24.3,9.942936E-02,55.632227805057056
147,24.35,0.1023598,56.763623062915876
148,24.4,9.880761E-02,57.908420125133595
149,24.45,9.272072E-02,59.06666584637807
150,24.5,0.1115356,60.23840700642831
151,24.55,0.1269233,61.42369031017424
152,24.6,0.1306029,62.62256238761685
153,24.65,0.134779,63.83506979386816
154,24.7,0.1419004,65.06125900915168
155,24.75,0.1513725,66.30117643880087
156,24.8,0.1448041,67.5548684132621
157,24.85,0.1276878,68.82238118809137
158,24.9,0.1484683,70.10376094395615
159,24.95,0.1440916,71.39905378663502
160,25,0.1313362,72.70830574701748
161,25.05,0.1059534,74.03156278110495
162,25.1,8.911975E-02,75.368870770009
163,25.15,8.543862E-02,76.72027551995225
164,25.2,0.1075781,78.0858227622689
165,25.25,0.12499,79.4655581534038
166,25.3,0.1730092,80.85952727491382
167,25.35,0.1993402,82.26777563346548
168,25.4,0.2190047,83.69034866083753
169,25.45,0.2156673,85.12729171391928
170,25.5,0.2040559,86.57865007471129
171,25.55,0.2043668,88.04446895032467
172,25.6,0.1971197,89.52479347298305
173,25.65,0.1893032,91.01966870001912
174,25.7,0.2006285,92.52913961387856
175,25.75,0.2096252,94.05325112211702
176,25.8,0.2135179,95.59204805740085
177,25.85,0.2018197,97.14557517750927
178,25.9,0.1876955,98.71387716533049
179,25.95,0.1754414,100.29699862886537
180,26,0.1550617,101.89498410122474
181,26.05,0.1468887,103.50787804063123
182,26.1,0.1549974,105.13572483041841
