Data File Name,Eukaryote Total RNA Nano_2020-12-02_16-14-33.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-12-02
Date Created,"Thursday, December 3, 2020 12:14:32 AM"
Date Last Modified,"Thursday, December 3, 2020 1:06:42 AM"
Version Created,B.02.11.SI811
Version Last Modified,B.02.11.SI811
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,17a21_TP4
Number of Events,1060
 
Time,Value
17,0.0552154
17.05,3.942483E-02
17.1,1.943827E-02
17.15,2.907014E-03
17.2,-7.856141E-03
17.25,-2.609009E-02
17.3,-3.007667E-02
17.35,-2.541402E-02
17.4,-2.374253E-02
17.45,-2.315821E-03
17.5,9.593964E-03
17.55,0.0173097
17.6,1.749228E-02
17.65,8.336096E-03
17.7,-1.676718E-03
17.75,-1.145754E-02
17.8,-2.893097E-03
17.85,-1.495152E-02
17.9,6.383978E-03
17.95,0.0140096
18,1.126634E-02
18.05,7.057841E-03
18.1,-1.150884E-02
18.15,-2.682119E-02
18.2,-4.290795E-02
18.25,-5.053432E-02
18.3,-5.027406E-02
18.35,-1.002856E-02
18.4,4.284738E-02
18.45,7.357184E-02
18.5,9.085851E-02
18.55,8.299678E-02
18.6,0.0730334
18.65,7.565208E-02
18.7,0.1084031
18.75,0.1453934
18.8,0.1478558
18.85,0.1518162
18.9,0.1669833
18.95,0.165739
19,0.1482684
19.05,0.1624336
19.1,0.1609541
19.15,0.1352804
19.2,0.1392976
19.25,0.1580784
19.3,0.1463298
19.35,0.1228635
19.4,0.1181558
19.45,9.472877E-02
19.5,6.822222E-02
19.55,8.231451E-02
19.6,0.105749
19.65,0.111538
19.7,9.951966E-02
19.75,8.406181E-02
19.8,7.740615E-02
19.85,6.308493E-02
19.9,7.315052E-02
19.95,8.666968E-02
20,8.844123E-02
20.05,7.418882E-02
20.1,4.944147E-02
20.15,4.263432E-02
20.2,2.854347E-02
20.25,6.267112E-02
20.3,8.504163E-02
20.35,8.516716E-02
20.4,7.387981E-02
20.45,6.605824E-02
20.5,7.301677E-02
20.55,8.531449E-02
20.6,9.943492E-02
20.65,8.631518E-02
20.7,7.273253E-02
20.75,5.763796E-02
20.8,6.613734E-02
20.85,5.245343E-02
20.9,4.358638E-02
20.95,3.168187E-02
21,2.674789E-02
21.05,3.999564E-02
21.1,6.384917E-02
21.15,7.037788E-02
21.2,5.979855E-02
21.25,5.305091E-02
21.3,4.835161E-02
21.35,4.814734E-02
21.4,5.295242E-02
21.45,5.693731E-02
21.5,4.641809E-02
21.55,3.111291E-02
21.6,2.660447E-02
21.65,3.091789E-02
21.7,5.681063E-02
21.75,7.566652E-02
21.8,8.078557E-02
21.85,5.614293E-02
21.9,9.427717E-03
21.95,-7.240624E-03
22,-4.930564E-03
22.05,0.0118113
22.1,1.656232E-02
22.15,1.580603E-02
22.2,0.1466678
22.25,0.7210724
22.3,2.083832
22.35,4.291927
22.4,6.898388
22.45,9.106418
22.5,10.11316
22.55,9.496495
22.6,7.685329
22.65,5.391907
22.7,3.28203
22.75,1.736095
22.8,0.8083594
22.85,0.360301
22.9,0.1886332
22.95,0.1143285
23,8.222746E-02
23.05,6.996749E-02
23.1,6.971229E-02
23.15,8.820459E-02
23.2,8.236529E-02
23.25,8.137204E-02
23.3,7.456745E-02
23.35,7.957523E-02
23.4,9.049013E-02
23.45,9.703879E-02
23.5,0.1027219
23.55,9.504442E-02
23.6,8.876504E-02
23.65,0.0877343
23.7,8.970097E-02
23.75,9.102188E-02
23.8,9.750216E-02
23.85,0.1154801
23.9,0.125141
23.95,0.1284226
24,0.1256599
24.05,0.1269325
24.1,0.126826
24.15,0.1165635
24.2,0.1117063
24.25,0.1317592
24.3,0.1582824
24.35,0.1684593
24.4,0.1623475
24.45,0.1409476
24.5,0.1029227
24.55,8.895071E-02
24.6,0.0973858
24.65,0.1180638
24.7,0.1210354
24.75,0.117477
24.8,0.1116957
24.85,0.1043904
24.9,0.1241127
24.95,0.1308439
25,0.1327183
25.05,0.1189509
25.1,9.680907E-02
25.15,8.418693E-02
25.2,8.240608E-02
25.25,8.143451E-02
25.3,8.324417E-02
25.35,8.738876E-02
25.4,6.518862E-02
25.45,0.056598
25.5,6.925745E-02
25.55,7.911868E-02
25.6,8.722883E-02
25.65,0.1129719
25.7,0.1401584
25.75,0.1536365
25.8,0.1608306
25.85,0.1622498
25.9,0.1485281
25.95,0.1529265
26,0.1544105
26.05,0.1591455
26.1,0.1546148
26.15,0.1590928
26.2,0.1585778
26.25,0.1652679
26.3,0.1932026
26.35,0.213826
26.4,0.2259848
26.45,0.2219524
26.5,0.214832
26.55,0.1784568
26.6,0.1612388
26.65,0.1610237
26.7,0.16116
26.75,0.1545285
26.8,0.1478966
26.85,0.153498
26.9,0.172751
26.95,0.189022
27,0.1971635
27.05,0.199126
27.1,0.1805983
27.15,0.1745278
27.2,0.2027106
27.25,0.2299989
27.3,0.2345911
27.35,0.2382842
27.4,0.2338761
27.45,0.2104155
27.5,0.2000872
27.55,0.1986492
27.6,0.1901039
27.65,0.1966041
27.7,0.2265303
27.75,0.2372179
27.8,0.2117043
27.85,0.1945287
27.9,0.1880744
27.95,0.1851467
28,0.1921658
28.05,0.2012413
28.1,0.1960033
28.15,0.2042515
28.2,0.2226857
28.25,0.2485884
28.3,0.2703592
28.35,0.2994832
28.4,0.3432514
28.45,0.3857209
28.5,0.4133584
28.55,0.4148954
28.6,0.3972058
28.65,0.3759298
28.7,0.3635285
28.75,0.3502239
28.8,0.3326412
28.85,0.3046003
28.9,0.2964917
28.95,0.2802028
29,0.240818
29.05,0.2370392
29.1,0.2324232
29.15,0.2230953
29.2,0.2164061
29.25,0.2294508
29.3,0.2406927
29.35,0.2553937
29.4,0.2947769
29.45,0.3107008
29.5,0.3123395
29.55,0.3162655
29.6,0.3227465
29.65,0.3073611
29.7,0.2901714
29.75,0.287113
29.8,0.303987
29.85,0.3667289
29.9,0.4975425
29.95,0.7307961
30,1.108978
30.05,1.674519
30.1,2.308612
30.15,2.895113
30.2,3.258882
30.25,3.345304
30.3,3.190461
30.35,2.882788
30.4,2.509577
30.45,2.142627
30.5,1.798741
30.55,1.506378
30.6,1.30838
30.65,1.174098
30.7,1.088487
30.75,1.008534
30.8,0.9702559
30.85,0.9363871
30.9,0.8955027
30.95,0.8409948
31,0.7588254
31.05,0.6868479
31.1,0.6216159
31.15,0.5976424
31.2,0.5581252
31.25,0.5073081
31.3,0.4427135
31.35,0.3963813
31.4,0.3621039
31.45,0.3402497
31.5,0.3289557
31.55,0.3305776
31.6,0.3527459
31.65,0.3480074
31.7,0.3356321
31.75,0.297086
31.8,0.2634745
31.85,0.2434447
31.9,0.2524165
31.95,0.2618507
32,0.2523393
32.05,0.2371829
32.1,0.2226171
32.15,0.2135185
32.2,0.2172429
32.25,0.2080633
32.3,0.1985538
32.35,0.2124694
32.4,0.2306577
32.45,0.2659141
32.5,0.292116
32.55,0.3177356
32.6,0.3424584
32.65,0.3542533
32.7,0.3536199
32.75,0.3553654
32.8,0.3750514
32.85,0.3876942
32.9,0.4180546
32.95,0.4776272
33,0.5468556
33.05,0.6345285
33.1,0.7660067
33.15,0.9236606
33.2,1.091693
33.25,1.25843
33.3,1.435853
33.35,1.574732
33.4,1.61592
33.45,1.548218
33.5,1.356541
33.55,1.114768
33.6,0.8945805
33.65,0.7177412
33.7,0.5977239
33.75,0.5055904
33.8,0.4468055
33.85,0.4112933
33.9,0.3947765
33.95,0.4219107
34,0.4778469
34.05,0.5496575
34.1,0.590124
34.15,0.6204237
34.2,0.6464177
34.25,0.6800187
34.3,0.7216733
34.35,0.7877449
34.4,0.8426821
34.45,0.8805746
34.5,0.9102441
34.55,0.9247174
34.6,0.9278303
34.65,0.9341802
34.7,0.9737746
34.75,0.9899698
34.8,0.9793173
34.85,0.9638978
34.9,0.9504603
34.95,0.9613478
35,1.002983
35.05,1.064183
35.1,1.118176
35.15,1.140124
35.2,1.140347
35.25,1.145183
35.3,1.135799
35.35,1.110147
35.4,1.101202
35.45,1.093891
35.5,1.050755
35.55,1.017243
35.6,1.00281
35.65,0.9718154
35.7,0.9623473
35.75,0.9890888
35.8,1.0203
35.85,1.054785
35.9,1.12787
35.95,1.239836
36,1.372493
36.05,1.535626
36.1,1.674868
36.15,1.771267
36.2,1.875525
36.25,2.022741
36.3,2.29194
36.35,2.828319
36.4,3.724471
36.45,4.78488
36.5,5.679095
36.55,6.076443
36.6,5.813817
36.65,5.008832
36.7,3.937841
36.75,2.938156
36.8,2.202761
36.85,1.713698
36.9,1.36239
36.95,1.143941
37,0.9913222
37.05,0.856138
37.1,0.7602199
37.15,0.7015934
37.2,0.6088361
37.25,0.5133484
