Data File Name,Eukaryote Total RNA Nano_2020-10-21_16-07-11.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-10-21
Date Created,"Wednesday, October 21, 2020 11:07:11 PM"
Date Last Modified,"Wednesday, October 21, 2020 11:43:56 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,RNA1_C_TP2
Number of Events,1060
 
Time,Value
17,5.035019E-02
17.05,5.035019E-02
17.1,5.035019E-02
17.15,5.035019E-02
17.2,5.035019E-02
17.25,5.035019E-02
17.3,5.035019E-02
17.35,5.035019E-02
17.4,5.035019E-02
17.45,5.035019E-02
17.5,5.035019E-02
17.55,5.035019E-02
17.6,5.035019E-02
17.65,5.035019E-02
17.7,5.035019E-02
17.75,5.035019E-02
17.8,5.035019E-02
17.85,4.244835E-02
17.9,3.513891E-02
17.95,1.848378E-02
18,6.458741E-03
18.05,-9.31385E-03
18.1,-5.318448E-04
18.15,-0.0100202
18.2,-1.771555E-03
18.25,1.97258E-03
18.3,5.782107E-03
18.35,-5.293171E-03
18.4,-2.404115E-02
18.45,-4.055993E-02
18.5,-4.570774E-02
18.55,-3.859002E-02
18.6,-0.0179096
18.65,9.363402E-03
18.7,2.656794E-02
18.75,1.834327E-02
18.8,-1.936376E-02
18.85,-4.687231E-02
18.9,-3.647131E-02
18.95,-1.834645E-02
19,3.304741E-03
19.05,3.977011E-03
19.1,-5.371489E-03
19.15,-3.412369E-02
19.2,-4.785683E-02
19.25,-4.621641E-02
19.3,-3.530045E-02
19.35,-3.129734E-02
19.4,-3.073849E-02
19.45,-2.488337E-02
19.5,-8.24408E-03
19.55,9.67248E-03
19.6,2.209801E-02
19.65,2.337284E-02
19.7,1.225292E-02
19.75,-2.756624E-04
19.8,-0.010531
19.85,-1.490382E-02
19.9,-3.266725E-03
19.95,4.329528E-03
20,-2.573038E-03
20.05,-1.233095E-02
20.1,-1.665939E-02
20.15,-2.030624E-02
20.2,-4.064998E-03
20.25,1.647489E-02
20.3,0.042895
20.35,3.803196E-02
20.4,2.272612E-02
20.45,1.137901E-03
20.5,-1.236433E-03
20.55,1.043733E-02
20.6,0.041145
20.65,7.069583E-02
20.7,7.917712E-02
20.75,6.623929E-02
20.8,0.0484942
20.85,4.111632E-02
20.9,3.822912E-02
20.95,2.821703E-02
21,1.764689E-02
21.05,1.121975E-02
21.1,1.546957E-04
21.15,-7.046328E-03
21.2,-1.281144E-02
21.25,-1.635306E-02
21.3,-1.027173E-02
21.35,-1.649222E-02
21.4,-8.994342E-03
21.45,4.182875E-03
21.5,0.0189425
21.55,6.147936E-03
21.6,-0.0129773
21.65,-2.110171E-02
21.7,-3.753071E-02
21.75,-4.527786E-02
21.8,-4.921068E-02
21.85,-5.575463E-02
21.9,-6.503844E-02
21.95,-7.645298E-02
22,-6.770139E-02
22.05,-6.930697E-02
22.1,-0.149384
22.15,-0.1281926
22.2,0.6140017
22.25,2.891585
22.3,7.10752
22.35,12.76864
22.4,18.60035
22.45,23.04582
22.5,25.05188
22.55,24.43655
22.6,22.09948
22.65,18.95405
22.7,15.80372
22.75,12.87538
22.8,10.22812
22.85,7.83605
22.9,5.791735
22.95,4.119379
23,2.789284
23.05,1.784941
23.1,1.102927
23.15,0.6648251
23.2,0.3805454
23.25,0.213976
23.3,0.1123488
23.35,8.269642E-02
23.4,7.757135E-02
23.45,7.179358E-02
23.5,7.810784E-02
23.55,8.178774E-02
23.6,7.127518E-02
23.65,6.000467E-02
23.7,3.945857E-02
23.75,2.928189E-02
23.8,2.484068E-02
23.85,7.963859E-03
23.9,6.702893E-03
23.95,1.493973E-02
24,7.52932E-03
24.05,-4.052344E-03
24.1,-1.157828E-02
24.15,-8.93436E-03
24.2,-5.397358E-03
24.25,1.830867E-03
24.3,1.383116E-02
24.35,2.521477E-02
24.4,4.782744E-02
24.45,6.614044E-02
24.5,8.479948E-02
24.55,0.1050767
24.6,0.1103724
24.65,0.1057895
24.7,0.1117995
24.75,8.362687E-02
24.8,7.871974E-02
24.85,6.695937E-02
24.9,0.0670374
24.95,6.791261E-02
25,5.394245E-02
25.05,5.016503E-02
25.1,3.570344E-02
25.15,2.292695E-02
25.2,2.612594E-02
25.25,4.189472E-02
25.3,5.818321E-02
25.35,7.322252E-02
