,Time,Value,Nucleotides
0,17,-5.160083E-02,-777.4841807930934
1,17.05,-5.597156E-02,-766.1725946344413
2,17.1,-8.813339E-02,-754.9562873519844
3,17.15,-0.107581,-743.8345785114725
4,17.2,-9.214348E-02,-732.8067892523413
5,17.25,-7.634125E-02,-721.8722422877381
6,17.3,-6.158552E-02,-711.0302619045051
7,17.35,-3.778281E-02,-700.2801739631886
8,17.4,-1.468473E-02,-689.6213058980411
9,17.45,-6.817925E-03,-679.0529867170026
10,17.5,9.455363E-03,-668.5745470017355
11,17.55,2.225692E-02,-658.185318907581
12,17.6,4.925566E-03,-647.8846361636006
13,17.65,-1.776815E-02,-637.671834072542
14,17.7,-3.640968E-02,-627.5462495108623
15,17.75,-3.241049E-02,-617.5072209287209
16,17.8,-0.0215622,-607.5540883499798
17,17.85,-8.444982E-03,-597.6861933721902
18,17.9,-2.407397E-03,-587.902879166626
19,17.95,-0.0171438,-578.2034904782413
20,18,-3.329926E-02,-568.5873736256999
21,18.05,-4.276984E-02,-559.0538765013698
22,18.1,-4.967268E-02,-549.6023485713195
23,18.15,-3.124218E-02,-540.232140875316
24,18.2,-3.133382E-02,-530.9426060268288
25,18.25,-2.116918E-02,-521.7330982130352
26,18.3,-3.392555E-02,-512.6029731947965
27,18.35,-4.668855E-02,-503.5515883066946
28,18.4,-6.117889E-02,-494.5783024570028
29,18.45,-3.764808E-02,-485.68247612769846
30,18.5,4.137264E-02,-476.86347137445955
31,18.55,0.1112982,-468.1206518266699
32,18.6,0.1376789,-459.4533826873976
33,18.65,0.1159251,-450.8610307334402
34,18.7,6.534009E-02,-442.34296431527036
35,18.75,1.689148E-02,-433.89855335708125
36,18.8,-2.446277E-02,-425.527169356752
37,18.85,-1.731113E-02,-417.2281853858767
38,18.9,-6.766067E-03,-409.00097608974284
39,18.95,-2.833671E-02,-400.84491768734006
40,19,-4.120253E-02,-392.75938797136223
41,19.05,-0.0402119,-384.7437663081964
42,19.1,-4.306456E-02,-376.7974336379448
43,19.15,-4.977712E-02,-368.91977247440445
44,19.2,-4.726747E-02,-361.11016690506403
45,19.25,-5.661478E-02,-353.36800259112897
46,19.3,-0.0807506,-345.6926667675052
47,19.35,-0.1113109,-338.08354824278103
48,19.4,-9.926173E-02,-330.54003739927066
49,19.45,-7.796025E-02,-323.06152619297427
50,19.5,-5.524283E-02,-315.64740815359255
51,19.55,-0.0408522,-308.2970783845449
52,19.6,-2.368994E-02,-301.00993356293293
53,19.65,-0.027811,-293.78537193956436
54,19.7,-3.005005E-02,-286.6227933389582
55,19.75,-0.0227244,-279.5215991593159
56,19.8,-1.060291E-02,-272.48119237255924
57,19.85,-1.872659E-02,-265.5009775243052
58,19.9,-2.195119E-02,-258.580360733873
59,19.95,-1.647636E-02,-251.71874969427154
60,20,-8.331299E-03,-244.91555367222463
61,20.05,-1.225735E-02,-238.1701835081567
62,20.1,-4.526005E-03,-231.48205161618534
63,20.15,-5.880462E-04,-224.8505719841378
64,20.2,-2.672892E-03,-218.27516017353992
65,20.25,-3.407288E-03,-211.75523331962358
66,20.3,-6.178095E-03,-205.29021013130114
67,20.35,-9.264842E-03,-198.87951089121816
68,20.4,-1.708813E-02,-192.52255745569528
69,20.45,-1.572824E-02,-186.21877325476999
70,20.5,-1.075409E-02,-179.96758329216937
71,20.55,-1.045607E-02,-173.7684141453392
72,20.6,-9.780948E-03,-167.62069396540574
73,20.65,-1.272468E-02,-161.52385247721395
74,20.7,-1.463517E-02,-155.47732097929656
75,20.75,-1.795918E-02,-149.48053234390136
76,20.8,-2.104843E-02,-143.53292101696752
77,20.85,-1.536124E-02,-137.63392301813292
78,20.9,-1.248311E-02,-131.7829759407523
79,20.95,-1.512603E-02,-125.97951895186088
80,21,-1.336594E-02,-120.22299279221807
81,21.05,3.347338E-03,-114.51283977626008
82,21.1,2.789162E-02,-108.84850379214367
83,21.15,3.144827E-02,-103.22943030172428
84,21.2,2.956362E-02,-97.65506634054327
85,21.25,2.604421E-02,-92.124860517868
86,21.3,2.304367E-02,-86.6382630166463
87,21.35,2.215946E-02,-81.19472559354472
88,21.4,2.920247E-02,-75.79370157890844
89,21.45,0.034112,-70.43464587680864
90,21.5,4.013556E-02,-65.11701496500064
91,21.55,2.573646E-02,-59.84026689494931
92,21.6,1.904782E-02,-54.60386129181643
93,21.65,0.0212745,-49.40725935446426
94,21.7,0.0295512,-44.249923855471934
95,21.75,2.200394E-02,-39.131319141095446
96,21.8,4.142815E-02,-34.05091113131675
97,21.85,5.389119E-02,-29.008167319791028
98,21.9,8.769324E-02,-24.002556773903052
99,21.95,9.203052E-02,-19.033550134721736
100,22,8.334292E-02,-14.100619617025586
101,22.05,0.0702414,-9.203239009288154
102,22.1,3.822198E-02,-4.340883673683493
103,22.15,7.938042E-02,0.4869694538938347
104,22.2,0.590578,5.280841863881506
105,22.25,1.89611,10.041253472980316
106,22.3,4.185874,14.768722624230577
107,22.35,7.112231,19.46376608692117
108,22.4,10.00902,24.126899056676848
109,22.45,11.96436,28.758635155416414
110,22.5,12.43663,33.359486431338155
111,22.55,11.48824,37.929963358965324
112,22.6,9.633653,42.470574839097026
113,22.65,7.498655,46.9818281988355
114,22.7,5.506447,51.4642291916025
115,22.75,3.880318,55.91828199707925
116,22.8,2.645236,60.344489221286494
117,22.85,1.735927,64.74335189652447
118,22.9,1.098918,69.11536948138382
119,22.95,0.6930969,73.46103986076378
120,23,0.4433117,77.78085934587398
121,23.05,0.3042536,82.07532267420356
122,23.1,0.219399,86.34492300953389
123,23.15,0.1654872,90.59015194197127
124,23.2,0.1327215,94.81149948790699
125,23.25,0.1163816,99.00945409003361
126,23.3,9.589133E-02,103.18450261732869
127,23.35,0.1028324,107.33713036508561
128,23.4,0.1035387,111.46782105489183
129,23.45,9.853611E-02,115.57705683463428
130,23.5,0.1071016,119.66531827848667
131,23.55,9.999941E-02,123.73308438694403
132,23.6,9.545879E-02,127.78083258677543
133,23.65,8.434979E-02,131.8090387310658
134,23.7,7.379634E-02,135.81817709919414
135,23.75,6.511688E-02,139.808720396828
136,23.8,0.0597879,143.78113975594715
137,23.85,6.980836E-02,147.7359047348291
138,23.9,8.386423E-02,151.6734833180417
139,23.95,0.0800968,155.59434191645596
140,24,9.308815E-02,159.4989453672424
141,24.05,0.1137694,163.38775693387106
142,24.1,0.11891,167.26123830610413
143,24.15,0.1082463,171.11984960000336
144,24.2,0.1006743,174.9640493579427
145,24.25,0.1036568,178.7942945485829
146,24.3,0.099067,182.61104056687873
147,24.35,9.539739E-02,186.41474123409535
148,24.4,9.509958E-02,190.20584879778107
149,24.45,8.099322E-02,193.98481393180555
150,24.5,7.051898E-02,197.75208573632517
151,24.55,5.988874E-02,201.50811173777765
152,24.6,4.552489E-02,205.2533378889275
153,24.65,4.612269E-02,208.98820856882776
154,24.7,3.921114E-02,212.71316658282194
155,24.75,3.197632E-02,216.4286531625621
156,24.8,3.087965E-02,220.13510796599985
157,24.85,2.838734E-02,223.83296907736985
158,24.9,1.944924E-02,227.52267300722633
159,24.95,5.418387E-03,231.20465469240844
160,25,-4.534498E-03,234.87934749605847
161,25.05,9.85695E-03,238.54718320761822
162,25.1,2.048988E-02,242.20859204281805
163,25.15,2.962555E-02,245.86400264370968
164,25.2,4.291048E-02,249.5138420786152
165,25.25,4.931264E-02,253.15853584217803
166,25.3,6.115977E-02,256.79850785532653
167,25.35,7.472639E-02,260.4341804653013
168,25.4,8.351472E-02,264.06597444561885
169,25.45,8.348881E-02,267.6943089961169
170,25.5,6.420441E-02,271.31960174292544
171,25.55,4.866975E-02,274.9422687384704
172,25.6,5.611492E-02,278.56272446146795
173,25.65,0.0360934,282.1813818169521
174,25.7,0.0302426,285.79865213624
175,25.75,1.786361E-02,289.41494517695173
176,25.8,6.562842E-03,293.03066912301074
177,25.85,-5.384075E-03,296.64623058463076
178,25.9,6.20508E-04,300.2620345983287
179,25.95,3.197328E-02,303.87848462693364
180,26,7.739847E-02,307.4959825595288
181,26.05,0.1000717,311.1149287115568
182,26.1,0.1326247,314.73572182471435
183,26.15,0.1543775,318.35875906701585
184,26.2,0.1592249,321.9844360327643
185,26.25,0.1709976,325.61314674257846
186,26.3,0.1782785,329.2452836433531
187,26.35,0.1786639,332.8812376082842
188,26.4,0.1545966,336.5213979368946
189,26.45,0.1415607,340.16615235497375
190,26.5,0.1858452,343.81588701462715
191,26.55,0.2690591,347.47098649425243
192,26.6,0.3909639,351.13183379854127
193,26.65,0.5338739,354.7988103584976
194,26.7,0.6274731,358.47229603140295
195,26.75,0.674746,362.15266910086575
196,26.8,0.6790495,365.84030627677384
197,26.85,0.6393744,369.5355826953055
198,26.9,0.5773296,373.23887191896574
199,26.95,0.4783385,376.9505459365373
200,27,0.3745324,380.6709751631024
201,27.05,0.2902781,384.40052844004094
202,27.1,0.2218979,388.1395730350505
203,27.15,0.1967275,391.8884746421063
204,27.2,0.2049689,395.6475973814886
205,27.25,0.2160341,399.41730379977525
206,27.3,0.2474105,403.1979548698491
207,27.35,0.2847849,406.9899099908798
208,27.4,0.3338345,410.79352698834373
209,27.45,0.3816559,414.6091621140167
210,27.5,0.4052811,418.43717004597784
211,27.55,0.4158246,422.277903888591
212,27.6,0.4115206,426.1317151725161
213,27.65,0.3948016,429.9989538547361
214,27.7,0.3691116,433.8799683185116
215,27.75,0.3324938,437.7751053734137
216,27.8,0.3020923,441.6847102552874
217,27.85,0.2766255,445.60912662632654
218,27.9,0.2637354,449.5486965749751
219,27.95,0.258993,453.50376061598035
220,28,0.248221,457.47465769042174
221,28.05,0.2467833,461.4617251656473
222,28.1,0.2641751,465.46529883531366
223,28.15,0.2947378,469.4857129193715
224,28.2,0.3269899,473.52330006408374
225,28.25,0.360891,477.57839134200003
226,28.3,0.4099354,481.65131625195136
227,28.35,0.4513164,485.74240271911185
228,28.4,0.4724566,489.8519770949133
229,28.45,0.4806222,493.9803641571125
230,28.5,0.4546956,498.1278871097438
231,28.55,0.4050533,502.2948675831576
232,28.6,0.3560004,506.48162563398364
233,28.65,0.3253442,510.68847974518394
234,28.7,0.3268296,514.9157468259764
235,28.75,0.3609243,519.1637422119074
236,28.8,0.4479787,523.4327796648231
237,28.85,0.6315668,527.7231713728343
238,28.9,0.9155692,532.0352279504041
239,28.95,1.325159,536.3692584382406
240,29,1.799785,540.7255703033879
241,29.05,2.363226,545.1044694391603
242,29.1,2.954338,549.5062601652044
243,29.15,3.461514,553.9312452274407
244,29.2,3.807418,558.3797257980805
245,29.25,3.918996,562.8520014756632
246,29.3,3.816586,567.3483702850208
247,29.35,3.541146,571.86912867725
248,29.4,3.151293,576.41457152978
249,29.45,2.795299,580.9849921463319
250,29.5,2.481046,585.5806822569211
251,29.55,2.194822,590.2019320178715
252,29.6,1.937612,594.8490300117737
253,29.65,1.716403,599.5222632475597
254,29.7,1.513646,604.2219171604429
255,29.75,1.30249,608.9482756119287
256,29.8,1.141597,613.7016208898185
257,29.85,1.060185,618.4822337082187
258,29.9,1.007246,623.2903932075569
259,29.95,0.987371,628.1263769545076
260,30,0.990963,632.9904609420901
261,30.05,1.014069,637.882919589616
262,30.1,1.082532,642.8040257426546
263,30.15,1.398172,647.7540506731402
264,30.2,2.055948,652.7332640792374
265,30.25,3.002295,657.7419340854813
266,30.3,4.095888,662.7803272426245
267,30.35,4.964823,667.8487085277884
268,30.4,5.352103,672.9473413443484
269,30.45,5.200063,678.0764875220066
270,30.5,4.630438,683.2364073167482
