,Time,Value,Nucleotides
0,17,-0.0849833,-777.4841807930934
1,17.05,-0.1024306,-766.1725946344413
2,17.1,-0.1033648,-754.9562873519844
3,17.15,-9.336004E-02,-743.8345785114725
4,17.2,-8.251318E-02,-732.8067892523413
5,17.25,-7.126675E-02,-721.8722422877381
6,17.3,-7.818597E-02,-711.0302619045051
7,17.35,-8.296049E-02,-700.2801739631886
8,17.4,-9.628326E-02,-689.6213058980411
9,17.45,-0.1098636,-679.0529867170026
10,17.5,-8.541483E-02,-668.5745470017355
11,17.55,-6.818745E-02,-658.185318907581
12,17.6,-0.0583646,-647.8846361636006
13,17.65,-3.889197E-02,-637.671834072542
14,17.7,-4.904955E-02,-627.5462495108623
15,17.75,-6.408205E-02,-617.5072209287209
16,17.8,-7.867137E-02,-607.5540883499798
17,17.85,-7.971327E-02,-597.6861933721902
18,17.9,-5.949597E-02,-587.902879166626
19,17.95,-3.308418E-02,-578.2034904782413
20,18,4.012251E-02,-568.5873736256999
21,18.05,0.1011955,-559.0538765013698
22,18.1,0.1225657,-549.6023485713195
23,18.15,9.423218E-02,-540.232140875316
24,18.2,3.483528E-02,-530.9426060268288
25,18.25,-2.126445E-02,-521.7330982130352
26,18.3,-4.790905E-02,-512.6029731947965
27,18.35,-5.816413E-02,-503.5515883066946
28,18.4,-5.152592E-02,-494.5783024570028
29,18.45,-4.805051E-02,-485.68247612769846
30,18.5,-4.685996E-02,-476.86347137445955
31,18.55,-5.058781E-02,-468.1206518266699
32,18.6,-4.649597E-02,-459.4533826873976
33,18.65,-3.008582E-02,-450.8610307334402
34,18.7,-3.401067E-03,-442.34296431527036
35,18.75,1.921231E-02,-433.89855335708125
36,18.8,2.200872E-02,-425.527169356752
37,18.85,8.544017E-03,-417.2281853858767
38,18.9,-9.991984E-03,-409.00097608974284
39,18.95,-8.36614E-03,-400.84491768734006
40,19,2.328406E-02,-392.75938797136223
41,19.05,4.636326E-02,-384.7437663081964
42,19.1,7.077329E-02,-376.7974336379448
43,19.15,5.338141E-02,-368.91977247440445
44,19.2,2.893913E-02,-361.11016690506403
45,19.25,3.862695E-03,-353.36800259112897
46,19.3,-2.628933E-02,-345.6926667675052
47,19.35,-2.439833E-02,-338.08354824278103
48,19.4,-2.332339E-02,-330.54003739927066
49,19.45,-1.358986E-02,-323.06152619297427
50,19.5,-8.162945E-03,-315.64740815359255
51,19.55,-6.847326E-03,-308.2970783845449
52,19.6,-3.836438E-03,-301.00993356293293
53,19.65,-2.648785E-02,-293.78537193956436
54,19.7,-5.294215E-02,-286.6227933389582
