,Time,Value,Nucleotides
0,17,-3.522112E-02,-209.1959962225901
1,17.05,-2.924692E-02,-207.45182818660737
2,17.1,-3.715406E-03,-205.714327251535
3,17.15,9.311365E-03,-203.98339459358908
4,17.2,4.090585E-03,-202.2589315289415
5,17.25,-3.673611E-03,-200.5408395137208
6,17.3,-1.840772E-02,-198.8290201440118
7,17.35,-1.631623E-02,-197.12337515585682
8,17.4,8.04584E-03,-195.42380642525404
9,17.45,5.494636E-03,-193.7302159681583
10,17.5,-1.89209E-03,-192.04250594048017
11,17.55,-2.421888E-02,-190.3605786380881
12,17.6,-2.509707E-02,-188.68433649680605
13,17.65,-4.026622E-03,-187.0136820924149
14,17.7,1.349617E-02,-185.34851814065223
15,17.75,3.450403E-02,-183.6887474972118
16,17.8,0.0357919,-182.03427315774388
17,17.85,2.925746E-02,-180.38499825785516
18,17.9,1.690237E-02,-178.74082607310925
19,17.95,-1.184361E-02,-177.10166001902644
20,18,-2.955106E-02,-175.46740365108258
21,18.05,-3.504195E-02,-173.8379606647111
22,18.1,-2.699681E-02,-172.21323489530096
23,18.15,-9.556784E-03,-170.59313031819875
24,18.2,-4.102926E-03,-168.97755104870703
25,18.25,1.96854E-03,-167.36640134208415
26,18.3,-8.856042E-05,-165.75958559354603
27,18.35,-6.915316E-03,-164.1570083382651
28,18.4,-5.058449E-03,-162.5585742513697
29,18.45,-5.214573E-03,-160.96418814794492
30,18.5,7.41641E-04,-159.37375498303254
31,18.55,-9.858681E-03,-157.78717985163007
32,18.6,-4.697938E-03,-156.2043679886931
33,18.65,2.125128E-02,-154.62522476913296
34,18.7,3.555113E-02,-153.04965570781633
35,18.75,6.493759E-02,-151.47756645956815
36,18.8,7.217718E-02,-149.90886281916892
37,18.85,6.488667E-02,-148.34345072135602
38,18.9,4.253396E-02,-146.78123624082355
39,18.95,8.825633E-03,-145.22212559222112
40,19,-1.847359E-02,-143.66602513015596
41,19.05,-4.349818E-02,-142.11284134919197
42,19.1,-7.072473E-02,-140.5624808838479
43,19.15,-8.576204E-02,-139.01485050860083
44,19.2,-8.045761E-02,-137.4698571378833
45,19.25,-5.835832E-02,-135.92740782608553
46,19.3,-4.229541E-02,-134.38740976755275
47,19.35,-3.093821E-02,-132.84977029658762
48,19.4,-2.955364E-02,-131.314396887449
49,19.45,-4.866112E-02,-129.7811971543531
50,19.5,-6.561216E-02,-128.25007885147033
51,19.55,-5.491761E-02,-126.72094987293076
52,19.6,-2.103193E-02,-125.19371825281905
53,19.65,-8.241273E-03,-123.66829216517658
54,19.7,-1.062002E-02,-122.14457992400162
55,19.75,-0.0218011,-120.6224899832489
56,19.8,-4.674144E-02,-119.10193093682915
57,19.85,-5.974714E-02,-117.58281151861001
58,19.9,-5.671775E-02,-116.06504060241627
59,19.95,-5.066705E-02,-114.54852720202848
60,20,-3.209305E-02,-113.03318047118296
61,20.05,-3.863239E-02,-111.51890970357476
62,20.1,-2.049658E-02,-110.00562433285313
63,20.15,-2.318587E-02,-108.4932339326258
