,Time,Value,Nucleotides
0,17,-0.0171051,-18.12202321189295
1,17.05,-0.0171051,-18.02465144247583
2,17.1,-0.0171051,-17.924644221456447
3,17.15,-0.0171051,-17.821930458633005
4,17.2,-2.675946E-02,-17.71643915437579
5,17.25,-0.0239939,-17.608099399627577
6,17.3,-1.546004E-02,-17.496840375902764
7,17.35,-8.66984E-03,-17.382591355288355
8,17.4,-3.129968E-02,-17.26528170044344
9,17.45,-5.129473E-02,-17.14484086459896
10,17.5,-3.492406E-02,-17.021198391558414
11,17.55,-0.039492,-16.89428391569686
12,17.6,-0.025521,-16.764027161962247
13,17.65,-2.534713E-03,-16.63035794587438
14,17.7,1.412869E-04,-16.493206173524698
15,17.75,1.269361E-02,-16.35250184157752
16,17.8,2.479206E-02,-16.2081750372692
17,17.85,1.851824E-02,-16.06015593840749
18,17.9,2.458631E-02,-15.908374813373598
19,17.95,2.788281E-02,-15.752762021119565
20,18,4.706573E-02,-15.593248011170317
21,18.05,5.635033E-02,-15.429763323623149
22,18.1,5.515787E-02,-15.262238589146534
23,18.15,4.838254E-02,-15.09060452898234
24,18.2,3.332114E-02,-14.914791954943269
25,18.25,1.355541E-02,-14.734731769415248
26,18.3,2.191343E-02,-14.550354965356007
27,18.35,2.151108E-02,-14.361592626295078
28,18.4,2.647188E-02,-14.168375926334704
29,18.45,2.097153E-02,-13.970636130148762
30,18.5,-1.065809E-02,-13.768304592983554
31,18.55,-2.927255E-02,-13.561312760657529
32,18.6,-3.532664E-02,-13.34959216956156
33,18.65,-2.475121E-02,-13.133074446657986
34,18.7,-1.788974E-03,-12.911691309481625
35,18.75,8.024879E-03,-12.685374566139728
36,18.8,1.402885E-02,-12.454056115311403
37,18.85,1.068396E-02,-12.217667946247673
38,18.9,-3.825684E-03,-11.976142138772559
39,18.95,-1.612677E-02,-11.729410863281203
40,19,-3.258566E-02,-11.477406380741286
41,19.05,-2.903578E-02,-11.220061042693146
42,19.1,-1.738888E-02,-10.95730729124864
43,19.15,-7.715643E-03,-10.689077659091879
44,19.2,1.643857E-02,-10.415304769479178
45,19.25,4.386781E-02,-10.13592133623905
46,19.3,3.467411E-02,-9.850860163772325
47,19.35,1.142881E-02,-9.560054147051858
48,19.4,-7.62302E-04,-9.263436271622197
49,19.45,-7.444989E-03,-8.960939613600715
50,19.5,-9.028108E-03,-8.652497339676813
51,19.55,-8.643867E-03,-8.338042707111356
52,19.6,2.256386E-03,-8.017509063738544
53,19.65,1.674576E-02,-7.690829847963414
54,19.7,1.948607E-02,-7.357938588764284
55,19.75,0.0263726,-7.01876890569099
56,19.8,3.649368E-02,-6.673254508865682
57,19.85,3.992795E-02,-6.321329198982539
58,19.9,3.417609E-02,-5.9629268673082265
59,19.95,1.942682E-02,-5.59798149568104
60,20,1.593411E-02,-5.226427156511875
61,20.05,1.863095E-02,-4.848198012783769
62,20.1,1.967113E-02,-4.463228318051506
