,Time,Value,Nucleotides
0,17,5.917313E-02,-103.7386625682584
1,17.05,5.224925E-02,-102.11959773656508
2,17.1,3.315245E-02,-100.51449168120371
3,17.15,3.391874E-03,-98.92318842593568
4,17.2,-1.100641E-02,-97.34553213999516
5,17.25,-2.217945E-02,-95.78136713808863
6,17.3,-1.572844E-02,-94.2305378803976
7,17.35,1.056921E-02,-92.69288897257275
8,17.4,3.387117E-02,-91.16826516574156
9,17.45,3.073975E-02,-89.65651135650069
10,17.5,1.896795E-02,-88.15747258692181
11,17.55,1.635451E-02,-86.67099404454711
12,17.6,5.137193E-04,-85.19692106239336
13,17.65,-2.930989E-02,-83.73509911895007
14,17.7,-3.278469E-02,-82.28537383817866
15,17.75,-2.500911E-02,-80.84759098951326
16,17.8,-2.471593E-02,-79.42159648786128
17,17.85,-2.233928E-02,-78.00723639360194
18,17.9,-5.203423E-03,-76.60435691258817
19,17.95,3.263939E-03,-75.21280439614566
20,18,4.670767E-03,-73.83242534107148
21,18.05,5.925388E-03,-72.46306638963642
22,18.1,9.47361E-03,-71.10457432958447
23,18.15,1.901927E-02,-69.75679609413146
24,18.2,-3.464914E-03,-68.41957876196557
25,18.25,-0.0132914,-67.09276955724908
26,18.3,2.906128E-03,-65.77621584961571
27,18.35,1.929599E-02,-64.46976515417282
28,18.4,2.900909E-02,-63.17326513150101
29,18.45,3.805113E-02,-61.88656358765047
30,18.5,4.424805E-02,-60.60950847414779
31,18.55,5.98109E-03,-59.34194788798959
32,18.6,-2.009955E-02,-58.08373007164846
33,18.65,-2.224514E-02,-56.83470341306611
34,18.7,-3.014735E-02,-55.59471644565929
35,18.75,-2.939987E-02,-54.3636178483157
36,18.8,-8.941298E-03,-53.14125644539763
37,18.85,0.0308626,-51.927481206738776
38,18.9,7.069954E-02,-50.72214124764605
39,18.95,0.0887258,-49.525085828900046
40,19,7.461722E-02,-48.3361643567514
41,19.05,4.356258E-02,-47.155226382925775
42,19.1,4.374079E-03,-45.98212160462117
