,Time,Value,Nucleotides
0,17,-0.1100619,-30.337636001400256
1,17.05,-0.1204461,-30.000158297468715
2,17.1,-0.1362848,-29.66317316687548
3,17.15,-0.1482467,-29.32658626838952
4,17.2,-0.1109958,-28.990303433249665
5,17.25,-7.977257E-02,-28.654230665165187
6,17.3,-5.245867E-02,-28.31827414031659
7,17.35,-0.036869,-27.982340207353786
8,17.4,-3.991849E-02,-27.646335387396903
9,17.45,-4.599403E-02,-27.310166374037635
10,17.5,-4.712041E-02,-26.973740033336753
11,17.55,-3.582835E-02,-26.63696340382603
12,17.6,-2.999791E-02,-26.299743696507676
13,17.65,-4.591201E-02,-25.96198829485388
14,17.7,-4.388145E-02,-25.623604754807275
15,17.75,-3.610433E-02,-25.2845008047816
16,17.8,-3.563854E-02,-24.944584345659678
17,17.85,-3.171366E-02,-24.603763450796237
18,17.9,-1.661069E-02,-24.261946366014058
19,17.95,-1.649542E-02,-23.919041509609542
20,18,-3.070973E-02,-23.574957472346114
21,18.05,-4.593285E-02,-23.229603017459908
22,18.1,-4.396141E-02,-22.882887080656474
23,18.15,-4.091859E-02,-22.534718770111795
24,18.2,-3.426636E-02,-22.18500736647252
25,18.25,-2.319579E-02,-21.833662322855275
26,18.3,-1.568998E-02,-21.480593264847585
27,18.35,-3.050111E-02,-21.12570999050638
28,18.4,-4.233135E-02,-20.768922470359712
29,18.45,-3.926097E-02,-20.410140847406183
30,18.5,-2.496355E-02,-20.04927543711392
31,18.55,-4.504769E-03,-19.686236727422624
32,18.6,1.743157E-02,-19.320935378740955
33,18.65,3.996688E-02,-18.953282223949486
34,18.7,5.635456E-02,-18.583188268397407
35,18.75,5.543884E-02,-18.210564689905596
36,18.8,4.378317E-02,-17.835322838765023
37,18.85,2.231687E-02,-17.45737423773619
38,18.9,6.627865E-03,-17.076630582051735
39,18.95,8.164533E-03,-16.69300373941303
40,19,1.785706E-02,-16.30640574999245
41,19.05,2.330559E-02,-15.91674882643224
42,19.1,1.795502E-02,-15.523945353846102
43,19.15,-8.632854E-03,-15.127907889817266
44,19.2,-4.120376E-02,-14.728549164399169
