Data File Name,Eukaryote Total RNA Nano_2020-10-21_16-41-52.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-10-21
Date Created,"Wednesday, October 21, 2020 11:41:52 PM"
Date Last Modified,"Thursday, October 22, 2020 12:09:19 AM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,RNA4_C_TP8
Number of Events,1060
 
Time,Value
17,-9.397125E-02
17.05,-9.397125E-02
17.1,-9.397125E-02
17.15,-9.397125E-02
17.2,-9.397125E-02
17.25,-9.397125E-02
17.3,-9.397125E-02
17.35,-9.397125E-02
17.4,-9.397125E-02
17.45,-9.397125E-02
17.5,-9.397125E-02
17.55,-0.104512
17.6,-9.865019E-02
17.65,-9.209196E-02
17.7,-0.0501931
17.75,-1.421991E-02
17.8,1.241649E-02
17.85,3.307875E-02
17.9,0.0284663
17.95,2.413856E-02
18,2.048171E-02
18.05,3.049827E-02
18.1,5.466854E-02
18.15,6.741613E-02
18.2,6.583646E-02
18.25,6.472684E-02
18.3,6.396777E-02
18.35,6.679449E-02
18.4,7.751322E-02
18.45,9.099934E-02
18.5,0.1059484
18.55,9.792146E-02
18.6,9.518236E-02
18.65,7.512083E-02
18.7,5.286656E-02
18.75,3.000259E-02
18.8,0.0193843
18.85,1.397498E-02
18.9,1.495431E-02
18.95,1.102224E-02
19,1.884545E-02
19.05,0.0345487
19.1,4.076027E-02
19.15,3.195924E-02
19.2,2.657852E-02
19.25,2.509756E-02
19.3,2.653012E-02
19.35,5.228873E-02
19.4,6.286889E-02
19.45,0.077582
19.5,6.610839E-02
19.55,4.433384E-02
19.6,5.920376E-04
19.65,-0.0379666
19.7,-0.0651769
19.75,-7.948594E-02
19.8,-8.046405E-02
19.85,-6.968939E-02
19.9,-5.677149E-02
19.95,-4.302053E-02
20,-3.487406E-02
20.05,-3.673447E-02
20.1,-3.895699E-02
20.15,-0.0421219
20.2,-0.0379711
20.25,-3.445289E-02
20.3,-3.581637E-02
20.35,-3.017787E-02
20.4,-0.0259796
20.45,-4.557986E-02
20.5,-0.0690894
20.55,-7.933662E-02
20.6,-8.743215E-02
20.65,-8.843372E-02
20.7,-6.120524E-02
20.75,-3.916424E-02
20.8,-1.205493E-02
20.85,-2.417452E-02
20.9,-7.786679E-03
20.95,-8.740857E-03
21,-5.463379E-03
21.05,-2.085602E-03
21.1,9.056184E-03
21.15,2.039562E-02
21.2,1.050708E-02
21.25,-2.032241E-02
21.3,-3.729569E-02
21.35,-6.068872E-02
21.4,-5.536196E-02
21.45,-3.790385E-02
21.5,-2.953669E-02
21.55,-2.167658E-02
21.6,-2.262837E-02
21.65,-2.530752E-02
21.7,-2.395921E-02
21.75,-3.450147E-02
21.8,-4.596517E-02
21.85,-0.0485189
21.9,-5.517529E-02
21.95,-5.745947E-02
22,-6.048111E-02
22.05,-7.892681E-02
22.1,-0.1005209
22.15,-6.342386E-03
22.2,0.6820774
22.25,2.480483
22.3,5.535656
22.35,9.491206
22.4,13.50363
22.45,16.5582
22.5,17.92274
22.55,17.35955
22.6,15.52857
22.65,13.05694
22.7,10.53325
22.75,8.225707
22.8,6.223305
22.85,4.549372
22.9,3.17959
22.95,2.077234
23,1.266196
23.05,0.7298447
23.1,0.4150869
23.15,0.2377413
23.2,0.1447789
23.25,0.1065497
23.3,7.645909E-02
23.35,4.579912E-02
23.4,3.140902E-02
23.45,4.352139E-02
23.5,6.572854E-02
23.55,8.571773E-02
23.6,0.1103876
23.65,0.1242351
23.7,0.1367456
23.75,0.1260965
23.8,0.1280898
23.85,0.1298657
23.9,0.1155974
23.95,0.1090474
24,0.129165
24.05,0.1463568
24.1,0.1635701
24.15,0.1733939
24.2,0.1891655
24.25,0.185965
24.3,0.1744404
24.35,0.1986657
24.4,0.2508493
24.45,0.2979301
24.5,0.3619952
24.55,0.4270631
24.6,0.4886109
24.65,0.5337185
24.7,0.5966854
24.75,0.6475906
24.8,0.6757647
24.85,0.662645
24.9,0.6425778
24.95,0.6211048
25,0.5991437
25.05,0.5851009
25.1,0.5908377
25.15,0.5894705
25.2,0.5792624
25.25,0.5834948
25.3,0.5959455
25.35,0.6187336
25.4,0.6220179
25.45,0.623956
25.5,0.6228245
25.55,0.6036995
25.6,0.5949357
25.65,0.5897936
25.7,0.5970258
25.75,0.5952795
25.8,0.5793023
25.85,0.5891868
25.9,0.5947909
25.95,0.6003445
26,0.6576357
26.05,0.7214661
26.1,0.8338776
26.15,0.9369723
26.2,1.038882
26.25,1.098236
26.3,1.101312
26.35,1.049033
26.4,0.9752335
26.45,0.8858441
26.5,0.824274
26.55,0.7805548
26.6,0.7719657
26.65,0.7978909
26.7,0.8478279
26.75,0.8846011
26.8,0.9143992
26.85,0.9500432
26.9,0.9735543
26.95,1.000624
27,1.054769
27.05,1.130212
27.1,1.216579
27.15,1.311086
27.2,1.423928
27.25,1.53131
27.3,1.588484
27.35,1.637267
27.4,1.662089
27.45,1.653108
27.5,1.615177
27.55,1.586423
27.6,1.580559
27.65,1.542859
27.7,1.454093
27.75,1.414454
27.8,1.383013
27.85,1.346115
27.9,1.322734
27.95,1.322477
28,1.324337
28.05,1.323057
28.1,1.280151
28.15,1.277637
28.2,1.275327
28.25,1.269081
28.3,1.295624
28.35,1.333549
28.4,1.363475
28.45,1.389213
28.5,1.413188
28.55,1.467303
28.6,1.582175
28.65,1.779928
28.7,2.098678
28.75,2.563454
28.8,3.161202
28.85,3.844221
28.9,4.549193
28.95,5.201495
29,5.765716
29.05,6.16268
29.1,6.390678
29.15,6.414161
29.2,6.17449
29.25,5.743758
29.3,5.196591
29.35,4.586952
29.4,4.002432
29.45,3.477562
29.5,3.061182
29.55,2.698929
29.6,2.40929
29.65,2.231126
29.7,2.116395
29.75,2.028314
29.8,1.973376
29.85,1.920859
29.9,1.846243
29.95,1.770933
30,1.715566
30.05,1.679691
30.1,1.648888
30.15,1.612641
30.2,1.592577
30.25,1.599354
30.3,1.637936
30.35,1.696904
30.4,1.758967
30.45,1.834921
30.5,1.919446
30.55,2.009711
30.6,2.131288
30.65,2.271033
30.7,2.406856
30.75,2.502176
30.8,2.532186
30.85,2.536192
30.9,2.491619
30.95,2.397548
31,2.284364
31.05,2.139926
31.1,2.022812
31.15,1.883132
31.2,1.782904
31.25,1.71835
31.3,1.684077
31.35,1.642114
31.4,1.599393
31.45,1.560214
31.5,1.52073
31.55,1.47862
31.6,1.468839
31.65,1.484019
31.7,1.507953
31.75,1.514313
31.8,1.525598
31.85,1.545965
31.9,1.574026
31.95,1.600516
32,1.615442
32.05,1.6261
32.1,1.619545
32.15,1.599991
32.2,1.603512
32.25,1.638738
32.3,1.686599
32.35,1.715882
32.4,1.745966
32.45,1.761135
32.5,1.736117
32.55,1.701345
32.6,1.690077
32.65,1.693062
32.7,1.723883
32.75,1.742277
32.8,1.780418
32.85,1.811713
32.9,1.793717
32.95,1.801385
33,1.76782
33.05,1.750627
33.1,1.75825
33.15,1.745916
33.2,1.74427
33.25,1.72655
33.3,1.69406
33.35,1.677004
33.4,1.64415
33.45,1.608411
33.5,1.576621
33.55,1.551278
33.6,1.533375
33.65,1.551345
33.7,1.598483
33.75,1.659634
33.8,1.711276
33.85,1.735735
33.9,1.757445
33.95,1.776619
34,1.786072
34.05,1.810782
34.1,1.834914
34.15,1.847627
34.2,1.886833
34.25,1.886347
34.3,1.874104
34.35,1.830239
34.4,1.808843
34.45,1.83834
34.5,1.8721
34.55,1.918798
34.6,1.942461
34.65,1.892265
34.7,1.854652
34.75,1.809209
34.8,1.803047
34.85,1.811874
34.9,1.81029
34.95,1.791706
35,1.769041
35.05,1.765523
35.1,1.776744
35.15,1.786183
35.2,1.792176
35.25,1.818762
35.3,1.845042
35.35,1.867153
35.4,1.880161
35.45,1.875581
35.5,1.855708
35.55,1.859083
35.6,1.911531
35.65,1.994439
35.7,2.065749
35.75,2.087776
35.8,2.091331
35.85,2.073043
35.9,2.054053
35.95,2.047284
36,2.066564
36.05,2.057427
36.1,2.025723
36.15,1.97238
36.2,1.956361
36.25,1.931499
36.3,1.911663
36.35,1.893056
36.4,1.942222
36.45,1.999446
36.5,2.088615
36.55,2.130821
36.6,2.20377
36.65,2.229521
36.7,2.298571
36.75,2.407714
36.8,2.552178
36.85,2.686208
36.9,2.855616
36.95,3.053849
37,3.265638
37.05,3.448409
37.1,3.621864
37.15,3.745038
37.2,3.743966
37.25,3.632302
37.3,3.436359
37.35,3.154978
37.4,2.803252
37.45,2.440275
37.5,2.135783
37.55,1.889056
37.6,1.694299
37.65,1.538727
37.7,1.396858
37.75,1.244573
37.8,1.091614
37.85,0.9380447
37.9,0.8443589
37.95,0.8035511
38,0.7639042
38.05,0.7294533
38.1,0.6984543
38.15,0.6915393
38.2,0.6880079
38.25,0.6687947
38.3,0.6481983
38.35,0.6417835
38.4,0.5954094
38.45,0.5754403
38.5,0.548885
38.55,0.5079866
38.6,0.483386
38.65,0.4751399
38.7,0.4747996
38.75,0.4753547
38.8,0.4537346
38.85,0.4343712
38.9,0.4250581
38.95,0.4211882
39,0.4321564
39.05,0.4492616
39.1,0.446075
39.15,0.4114943
39.2,0.3721162
39.25,0.3449462
39.3,0.3204513
39.35,0.2946174
39.4,0.2794797
39.45,0.3010743
39.5,0.3319531
39.55,0.3291998
39.6,0.3133579
39.65,0.3021931
39.7,0.2739403
39.75,0.2507995
39.8,0.2401166
39.85,0.2360528
39.9,0.2219018
39.95,0.2291181
40,0.2286216
40.05,0.2199471
40.1,0.1904134
40.15,0.175952
40.2,0.1643189
40.25,0.1691292
40.3,0.1942127
40.35,0.227114
40.4,0.2342885
40.45,0.2321816
40.5,0.2292123
40.55,0.2245265
40.6,0.2147727
40.65,0.1958153
40.7,0.1772707
