Data File Name,Eukaryote Total RNA Nano_2020-10-12_16-12-18.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2020-10-12
Date Created,"Monday, October 12, 2020 11:12:17 PM"
Date Last Modified,"Monday, October 12, 2020 11:34:43 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,11
 
Sample Name,RNA4_TP4
Number of Events,1060
 
Time,Value
17,-2.968979E-02
17.05,-4.636765E-02
17.1,-2.426529E-02
17.15,-2.766418E-02
17.2,4.482269E-03
17.25,3.357315E-02
17.3,5.988693E-02
17.35,6.018448E-02
17.4,5.158615E-02
17.45,2.207184E-02
17.5,7.865906E-03
17.55,-3.385544E-02
17.6,-4.330063E-02
17.65,-5.271912E-02
17.7,-4.467392E-02
17.75,-0.0112114
17.8,1.142502E-02
17.85,2.080917E-02
17.9,3.845596E-02
17.95,1.729202E-02
18,2.258301E-03
18.05,-1.983643E-03
18.1,-1.773834E-03
18.15,2.627563E-02
18.2,2.758408E-02
18.25,4.037857E-02
18.3,3.385162E-02
18.35,-3.890991E-04
18.4,-1.330566E-02
18.45,-6.217957E-03
18.5,1.730347E-02
18.55,3.076172E-02
18.6,4.123306E-02
18.65,3.499603E-02
18.7,0.0256958
18.75,-1.544952E-03
18.8,-1.987457E-03
18.85,3.681183E-03
18.9,4.180908E-03
18.95,7.614136E-03
19,3.322601E-03
19.05,-6.511688E-03
19.1,6.68335E-03
19.15,-6.416321E-03
19.2,-1.987839E-02
19.25,-2.033615E-02
19.3,-2.765656E-02
19.35,-3.243637E-02
19.4,-4.101944E-02
19.45,-1.765823E-02
19.5,-1.219559E-02
19.55,-2.601242E-02
19.6,-3.367233E-02
19.65,-3.520584E-02
19.7,-4.188538E-02
19.75,-3.252029E-02
19.8,-7.11441E-03
19.85,1.690674E-02
19.9,7.637024E-03
19.95,-1.623154E-02
20,-1.571274E-02
20.05,-2.310944E-02
20.1,-7.385254E-03
20.15,1.031113E-02
20.2,1.245499E-02
20.25,1.699829E-02
20.3,-4.619598E-03
20.35,-3.256226E-02
20.4,-4.307175E-02
20.45,-5.714798E-02
20.5,-5.422592E-02
20.55,-5.405807E-02
20.6,-4.494858E-02
20.65,-3.389359E-02
20.7,-3.598785E-02
20.75,-1.017761E-02
20.8,-1.280212E-02
20.85,-2.579498E-02
20.9,-4.239273E-02
20.95,-4.796982E-02
21,-3.771591E-02
21.05,-3.467178E-02
21.1,-2.190781E-02
21.15,3.925323E-03
21.2,-9.25827E-03
21.25,-1.787949E-02
21.3,-1.961136E-02
21.35,2.620697E-03
21.4,1.699448E-02
21.45,1.374435E-02
21.5,2.009964E-02
21.55,2.370071E-02
21.6,1.838684E-02
21.65,8.255005E-03
21.7,1.717377E-02
21.75,2.083206E-02
21.8,1.184845E-02
21.85,7.629395E-05
21.9,-1.506805E-03
21.95,9.502411E-03
22,1.821518E-02
22.05,1.377106E-02
22.1,1.478195E-02
22.15,1.869202E-03
22.2,-1.021576E-02
22.25,-2.628326E-02
22.3,-3.766251E-02
22.35,-2.867126E-02
22.4,-2.939224E-02
22.45,-1.380157E-02
22.5,5.004883E-03
22.55,3.395081E-04
22.6,7.160187E-03
22.65,-1.226807E-02
22.7,-1.188278E-02
22.75,-1.833344E-02
22.8,-1.755524E-02
22.85,-4.348755E-03
22.9,-5.073547E-04
22.95,1.438141E-03
23,-1.340103E-02
23.05,-0.072052
23.1,1.965332E-02
23.15,0.7209244
23.2,2.54081
23.25,5.486069
23.3,8.977844
23.35,11.95304
23.4,13.66259
23.45,13.75039
23.5,12.5081
23.55,10.55948
23.6,8.500854
23.65,6.600719
23.7,4.960964
23.75,3.563091
23.8,2.48666
23.85,1.634407
23.9,1.034229
23.95,0.6077805
24,0.3489037
24.05,0.1943855
24.1,0.1331673
24.15,0.1064262
24.2,6.632614E-02
24.25,5.878067E-02
24.3,0.1220627
24.35,0.1879425
24.4,0.2117043
24.45,0.2122383
24.5,0.1891251
24.55,0.1249046
24.6,8.201981E-02
24.65,8.768082E-02
24.7,9.822845E-02
24.75,9.679031E-02
24.8,8.824158E-02
24.85,7.556152E-02
24.9,7.557678E-02
24.95,6.479645E-02
25,8.281326E-02
25.05,7.945251E-02
25.1,9.270859E-02
25.15,9.365845E-02
25.2,7.024002E-02
25.25,7.027817E-02
25.3,7.630157E-02
25.35,6.586838E-02
25.4,0.0647316
25.45,0.0593071
25.5,6.652451E-02
25.55,6.597519E-02
25.6,7.160187E-02
25.65,0.1032333
25.7,9.048843E-02
25.75,8.530426E-02
25.8,7.575607E-02
25.85,6.293869E-02
25.9,6.655884E-02
25.95,7.308197E-02
26,8.309937E-02
26.05,0.102314
26.1,9.630585E-02
26.15,9.117126E-02
26.2,7.785797E-02
26.25,7.774353E-02
26.3,8.132553E-02
26.35,6.783676E-02
26.4,6.536865E-02
26.45,7.051086E-02
26.5,7.094955E-02
26.55,9.149933E-02
26.6,0.1159859
26.65,0.1264687
26.7,0.107338
26.75,9.259033E-02
26.8,9.003067E-02
26.85,9.458542E-02
26.9,0.1049232
26.95,0.1170692
27,0.1280136
27.05,0.120163
27.1,0.1207237
27.15,0.1265945
27.2,0.1240807
