Data File Name,Eukaryote Total RNA Nano_2020-10-12_16-12-18.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2020-10-12
Date Created,"Monday, October 12, 2020 11:12:17 PM"
Date Last Modified,"Monday, October 12, 2020 11:34:43 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,1060
 
Time,Value
17,-1.356888E-02
17.05,-1.243591E-02
17.1,6.866455E-03
17.15,1.935959E-02
17.2,3.187943E-02
17.25,2.344513E-02
17.3,1.029205E-02
17.35,3.040314E-03
17.4,-2.746582E-03
17.45,-1.319885E-03
17.5,-1.399612E-02
17.55,-3.543472E-02
17.6,-3.284073E-02
17.65,-2.244949E-02
17.7,-0.0296669
17.75,-3.144836E-02
17.8,-0.0296936
17.85,-1.898193E-02
17.9,-1.363373E-02
17.95,1.895905E-03
18,3.779221E-02
18.05,2.364731E-02
18.1,-1.251984E-02
18.15,-2.726746E-02
18.2,-1.281738E-02
18.25,1.065063E-02
18.3,1.991272E-02
18.35,2.725983E-02
18.4,4.703522E-03
18.45,-4.178619E-02
18.5,-5.725861E-02
18.55,-3.862381E-02
18.6,-7.804871E-03
18.65,4.15802E-03
18.7,1.711655E-02
18.75,1.966476E-02
18.8,8.300781E-03
18.85,-1.014709E-03
18.9,1.991272E-03
18.95,-2.197266E-03
19,-1.495361E-03
19.05,3.932953E-03
19.1,-6.938934E-03
19.15,-2.494812E-02
19.2,-3.133011E-02
19.25,-2.574921E-02
19.3,-5.477905E-03
19.35,2.019119E-02
19.4,6.543732E-02
19.45,6.204224E-02
19.5,4.160309E-02
19.55,0.01931
19.6,9.990692E-03
19.65,-5.329132E-03
19.7,-4.901886E-03
19.75,-1.860428E-02
19.8,-2.128983E-02
19.85,-5.79071E-03
19.9,0.024086
19.95,2.903366E-02
20,3.058624E-02
20.05,1.784515E-02
20.1,2.370453E-02
20.15,1.873398E-02
20.2,6.649017E-03
20.25,7.148743E-03
20.3,1.514435E-03
20.35,-6.320953E-03
20.4,4.703522E-03
20.45,2.320099E-02
20.5,2.270126E-02
20.55,1.479721E-02
20.6,-5.313873E-03
20.65,-5.60379E-03
20.7,-1.716614E-02
20.75,-2.258682E-02
20.8,-7.354736E-03
20.85,-6.67572E-03
20.9,6.614685E-03
20.95,2.527237E-02
21,2.394485E-02
21.05,2.301407E-02
21.1,0.0165062
21.15,2.818298E-02
21.2,0.0310936
21.25,3.666306E-02
21.3,5.150604E-02
21.35,6.825638E-02
21.4,7.645035E-02
21.45,0.0800705
21.5,7.930374E-02
21.55,6.248856E-02
21.6,3.603745E-02
21.65,2.283478E-02
21.7,1.926422E-02
21.75,2.444839E-02
21.8,3.041077E-02
21.85,2.824783E-02
21.9,1.041031E-02
21.95,3.879547E-03
22,5.817413E-03
22.05,0.0128212
22.1,2.729797E-02
22.15,3.011703E-02
22.2,3.252411E-02
22.25,2.524567E-02
22.3,0.0269165
22.35,2.967453E-02
22.4,2.728271E-02
22.45,6.328583E-03
22.5,-4.079819E-02
22.55,-0.0608139
22.6,0.2553444
22.65,1.495819
22.7,4.01215
22.75,7.372219
22.8,10.73785
22.85,13.15024
22.9,13.9914
22.95,13.23068
23,11.42642
23.05,9.319672
23.1,7.354946
23.15,5.60323
23.2,4.172161
23.25,3.006615
23.3,2.098713
23.35,1.40823
23.4,0.9284973
23.45,0.6007004
23.5,0.3709068
23.55,0.2194557
23.6,0.1542015
23.65,0.1077652
23.7,9.238052E-02
23.75,9.205246E-02
23.8,8.265305E-02
23.85,6.799698E-02
23.9,5.409622E-02
23.95,5.249405E-02
24,0.0503273
24.05,3.808975E-02
24.1,0.0391922
24.15,0.0631752
24.2,8.734894E-02
24.25,0.1119881
24.3,0.1251984
24.35,0.1301842
24.4,0.1175499
24.45,0.0913887
24.5,0.073246
24.55,7.370377E-02
24.6,6.396103E-02
24.65,7.398224E-02
24.7,8.254623E-02
24.75,9.627914E-02
24.8,5.554199E-02
24.85,9.114075E-02
24.9,0.1211624
24.95,0.1202354
25,8.964157E-02
25.05,6.279755E-02
25.1,2.219009E-02
25.15,2.101898E-02
25.2,1.195908E-02
25.25,0.0762558
25.3,8.163834E-02
25.35,7.727432E-02
25.4,6.129456E-02
25.45,4.294205E-02
25.5,0.0196228
25.55,1.782227E-02
25.6,5.466461E-03
25.65,1.119232E-02
25.7,2.429962E-02
25.75,0.0473671
25.8,6.214142E-02
25.85,6.150436E-02
25.9,4.782104E-02
25.95,5.455399E-02
26,5.342102E-02
26.05,5.625916E-02
26.1,0.0850296
26.15,8.805847E-02
26.2,9.020996E-02
26.25,8.487701E-02
26.3,7.843018E-02
26.35,0.101284
26.4,0.1003113
26.45,8.983231E-02
26.5,8.509064E-02
26.55,0.0626297
26.6,0.0572052
26.65,0.0532341
26.7,7.060623E-02
26.75,0.1086884
26.8,0.1073227
26.85,8.782196E-02
26.9,6.407547E-02
26.95,4.973221E-02
27,3.978348E-02
27.05,3.474426E-02
27.1,4.158401E-02
27.15,4.767227E-02
27.2,3.037262E-02
27.25,3.754044E-02
27.3,4.507446E-02
27.35,4.954529E-02
27.4,4.337311E-02
