Data File Name,Eukaryote Total RNA Nano_2020-10-15_13-51-11.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-10-15
Date Created,"Thursday, October 15, 2020 8:51:11 PM"
Date Last Modified,"Thursday, October 15, 2020 9:30:27 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Ladder
Number of Events,1060
 
Time,Value
17,5.211639E-02
17.05,5.211639E-02
17.1,5.211639E-02
17.15,5.211639E-02
17.2,5.211639E-02
17.25,5.211639E-02
17.3,1.606077E-02
17.35,1.764987E-03
17.4,-1.591922E-02
17.45,-3.270263E-02
17.5,-2.472544E-02
17.55,-0.0175841
17.6,-1.514234E-02
17.65,-0.0211641
17.7,-1.333477E-02
17.75,-9.335305E-03
17.8,-6.508266E-03
17.85,-1.160086E-02
17.9,-5.795678E-02
17.95,-8.529416E-02
18,-7.977961E-02
18.05,-6.474333E-02
18.1,-4.189986E-02
18.15,-1.355681E-02
18.2,1.513886E-02
18.25,3.26226E-03
18.3,-2.227722E-02
18.35,4.843425E-04
18.4,6.771846E-03
18.45,4.825385E-04
18.5,-4.110867E-03
18.55,-8.841239E-03
18.6,-3.963829E-03
18.65,-2.381153E-02
18.7,-1.996334E-02
18.75,7.847331E-03
18.8,2.089994E-02
18.85,1.550664E-02
18.9,-1.922812E-02
18.95,-3.198252E-02
19,-4.039544E-02
19.05,-4.012251E-02
19.1,-1.909036E-02
19.15,4.590224E-03
19.2,-1.205921E-02
19.25,-3.711117E-02
19.3,-4.229669E-02
19.35,-2.233303E-02
19.4,-2.098323E-03
19.45,4.246297E-02
19.5,0.0483008
19.55,3.992018E-02
19.6,2.578382E-02
19.65,2.287661E-02
19.7,2.991229E-02
19.75,3.379981E-02
19.8,3.225826E-02
19.85,2.480525E-02
19.9,9.341224E-03
19.95,8.650808E-03
20,-3.943993E-04
20.05,-2.291004E-03
20.1,1.221101E-02
20.15,3.058592E-02
20.2,5.759282E-02
20.25,0.0784938
20.3,8.242453E-02
20.35,6.851464E-02
20.4,5.059779E-02
20.45,4.867718E-02
20.5,5.725304E-02
20.55,0.0628003
20.6,5.848901E-02
20.65,0.0426676
20.7,2.341997E-02
20.75,1.001822E-02
20.8,5.129998E-03
20.85,6.469968E-03
20.9,1.081707E-02
20.95,2.290856E-02
21,4.074287E-02
21.05,5.181638E-02
21.1,5.639522E-02
21.15,5.405331E-02
21.2,0.0578397
21.25,6.088719E-02
21.3,4.407702E-02
21.35,4.076819E-02
21.4,0.0516656
21.45,4.441828E-02
21.5,4.725495E-02
21.55,6.068621E-02
21.6,6.967787E-02
21.65,7.155243E-02
21.7,6.459804E-02
21.75,6.965886E-02
21.8,7.812515E-02
21.85,6.652443E-02
21.9,5.629561E-02
21.95,4.249032E-02
22,2.156973E-02
22.05,-6.301573E-03
22.1,-4.674541E-02
22.15,-7.157506E-02
22.2,0.2493701
22.25,1.463158
22.3,4.027318
22.35,7.741544
22.4,11.63935
22.45,14.72505
22.5,16.0338
22.55,15.29605
22.6,13.05606
22.65,10.1688
22.7,7.41076
22.75,5.098519
22.8,3.291914
22.85,2.062079
22.9,1.226823
22.95,0.715575
23,0.4467557
23.05,0.3337065
23.1,0.3097189
23.15,0.2980539
23.2,0.2843866
23.25,0.3172827
23.3,0.3604902
23.35,0.4134448
23.4,0.4973973
23.45,0.5680765
23.5,0.6054963
23.55,0.6485347
23.6,0.6951771
23.65,0.7596553
23.7,0.7916425
23.75,0.7997273
23.8,0.8076191
23.85,0.8112975
23.9,0.8294944
23.95,0.8786718
24,0.9406867
24.05,0.9938276
24.1,1.006019
24.15,0.993589
24.2,0.9639095
24.25,0.9381324
24.3,0.9287332
24.35,0.9222425
24.4,0.919926
24.45,0.9075016
24.5,0.8796648
24.55,0.8629991
24.6,0.8568842
24.65,0.8491207
24.7,0.8233671
24.75,0.7680367
24.8,0.7151242
24.85,0.6477107
24.9,0.5873322
24.95,0.5663984
25,0.5587765
25.05,0.5484274
25.1,0.5435382
25.15,0.5361511
25.2,0.5218043
25.25,0.49858
25.3,0.4748169
25.35,0.4515301
25.4,0.411016
25.45,0.3885562
25.5,0.3887748
25.55,0.4194829
25.6,0.4447267
25.65,0.4796077
25.7,0.4730865
25.75,0.4693133
25.8,0.457534
25.85,0.4575872
25.9,0.4672725
25.95,0.4870445
26,0.5002862
26.05,0.5247759
26.1,0.5217506
26.15,0.5452883
26.2,0.5504887
26.25,0.5334431
26.3,0.5234655
26.35,0.5078653
26.4,0.5381392
26.45,0.5662029
26.5,0.589651
26.55,0.5968429
26.6,0.5892108
26.65,0.5650853
26.7,0.556501
26.75,0.5710338
26.8,0.6188187
26.85,0.6519438
26.9,0.6581778
26.95,0.6493299
27,0.6347774
27.05,0.619012
27.1,0.6293296
27.15,0.6516262
27.2,0.646889
27.25,0.6214542
27.3,0.6015931
27.35,0.6129514
27.4,0.6240781
27.45,0.6425424
27.5,0.6768013
27.55,0.7057589
27.6,0.717276
27.65,0.7229658
27.7,0.7291913
27.75,0.7440119
27.8,0.7499455
27.85,0.7447629
27.9,0.750152
27.95,0.772012
28,0.8181465
28.05,0.9068162
28.1,1.077177
28.15,1.340424
28.2,1.692701
28.25,2.210152
28.3,3.003493
28.35,4.105667
28.4,5.442519
28.45,6.96128
28.5,8.813496
28.55,11.37323
28.6,14.97995
28.65,19.41486
28.7,23.65658
28.75,26.26296
28.8,26.08446
28.85,23.05488
28.9,18.19265
28.95,12.9467
29,8.595769
29.05,5.595188
29.1,3.768435
29.15,2.690931
29.2,1.97731
29.25,1.504411
29.3,1.205955
29.35,1.021772
29.4,0.971976
29.45,0.9488192
29.5,0.9559885
29.55,0.9827899
29.6,0.9821599
29.65,0.9429767
29.7,0.8680801
29.75,0.7677366
29.8,0.6680048
29.85,0.5742833
29.9,0.5482803
29.95,0.5242772
30,0.5456589
30.05,0.565566
30.1,0.5891491
30.15,0.6043951
30.2,0.6352921
30.25,0.6551738
30.3,0.6943168
30.35,0.7193927
30.4,0.745009
30.45,0.7241984
30.5,0.6985386
30.55,0.6637373
30.6,0.6258359
30.65,0.6154309
30.7,0.6194564
30.75,0.6337972
30.8,0.6662325
30.85,0.6843786
30.9,0.7042757
30.95,0.7203603
31,0.7307992
31.05,0.748264
31.1,0.7590052
31.15,0.760988
31.2,0.7679523
31.25,0.7567128
31.3,0.7327609
31.35,0.7056832
31.4,0.6884394
31.45,0.683276
31.5,0.6747644
31.55,0.6592342
31.6,0.6623073
31.65,0.6861535
31.7,0.7439216
31.75,0.8384861
31.8,0.9219371
31.85,0.9691774
31.9,0.992036
31.95,0.9988745
32,0.996519
32.05,1.00183
32.1,1.028013
32.15,1.052989
32.2,1.053849
32.25,1.04934
32.3,1.097502
32.35,1.351418
32.4,2.085943
32.45,3.528354
32.5,5.521768
32.55,7.602787
32.6,9.467088
32.65,11.23783
32.7,13.50207
32.75,16.81679
32.8,21.16299
32.85,25.59175
32.9,28.65546
32.95,29.23018
33,27.40364
33.05,24.01073
33.1,20.27969
33.15,17.14742
33.2,14.87977
33.25,13.21083
33.3,11.71774
33.35,10.15143
33.4,8.525885
33.45,6.86036
33.5,5.307297
33.55,3.998393
33.6,3.002631
33.65,2.30465
33.7,1.82592
33.75,1.518611
33.8,1.301437
33.85,1.146329
33.9,1.035261
33.95,0.941249
34,0.9089579
34.05,0.894034
34.1,0.8574033
34.15,0.820155
34.2,0.7970676
34.25,0.7891615
34.3,0.7707439
34.35,0.7495146
34.4,0.7594007
34.45,0.7625687
34.5,0.7378376
34.55,0.7195513
34.6,0.7416535
34.65,0.7614469
34.7,0.7696705
34.75,0.7989758
34.8,0.8662018
34.85,0.9309785
34.9,0.9896095
34.95,1.048565
35,1.084452
35.05,1.084258
35.1,1.069468
35.15,1.046302
35.2,1.030484
35.25,1.018282
35.3,1.020799
35.35,1.022837
35.4,1.022918
35.45,1.044333
35.5,1.062521
35.55,1.058001
35.6,1.039211
35.65,1.032065
35.7,1.028953
35.75,1.017259
35.8,1.019115
35.85,1.024487
35.9,1.019593
35.95,1.008876
36,0.9918029
36.05,0.9830676
36.1,0.996493
36.15,1.007028
36.2,1.027602
36.25,1.061485
36.3,1.108418
36.35,1.147354
36.4,1.179554
36.45,1.207424
36.5,1.212554
36.55,1.194481
36.6,1.172485
36.65,1.185027
36.7,1.204839
36.75,1.213925
36.8,1.233613
36.85,1.249713
36.9,1.241752
36.95,1.268492
37,1.289111
37.05,1.311419
37.1,1.335098
37.15,1.361468
37.2,1.40151
37.25,1.438636
37.3,1.471906
37.35,1.485681
37.4,1.463611
37.45,1.4677
37.5,1.452739
37.55,1.44665
37.6,1.470502
37.65,1.488364
37.7,1.527879
37.75,1.657581
37.8,2.180058
37.85,3.301306
37.9,4.959136
37.95,6.859471
38,8.788951
38.05,10.67594
38.1,12.54595
38.15,14.22238
38.2,15.51332
38.25,16.09435
38.3,15.73126
38.35,14.56532
38.4,12.99346
38.45,11.36354
38.5,9.876042
38.55,8.543401
38.6,7.344761
38.65,6.297286
38.7,5.429338
38.75,4.807166
38.8,4.339258
38.85,3.996052
38.9,3.737111
38.95,3.503632
39,3.264028
39.05,3.021132
39.1,2.804716
39.15,2.646329
39.2,2.531822
39.25,2.449545
39.3,2.383161
39.35,2.310814
39.4,2.23601
39.45,2.176639
39.5,2.153738
39.55,2.13446
39.6,2.066508
39.65,1.954676
39.7,1.861094
39.75,1.800158
39.8,1.731181
39.85,1.690484
39.9,1.661314
39.95,1.628227
40,1.57475
40.05,1.532327
40.1,1.519204
40.15,1.508907
40.2,1.487942
40.25,1.497603
40.3,1.515153
40.35,1.543029
40.4,1.551261
40.45,1.593101
40.5,1.623945
40.55,1.677329
40.6,1.715085
40.65,1.753324
40.7,1.797547
40.75,1.824471
40.8,1.777533
40.85,1.768904
40.9,1.743189
40.95,1.768017
41,1.783785
41.05,1.833149
41.1,1.883132
41.15,1.869879
41.2,1.810801
41.25,1.823864
41.3,1.778189
41.35,1.771866
41.4,1.782312
41.45,1.811955
41.5,1.826199
41.55,1.836824
41.6,1.846334
41.65,1.803809
41.7,1.746307
41.75,1.69384
41.8,1.635576
41.85,1.635033
41.9,1.671702
41.95,1.767765
42,1.821154
42.05,1.860854
42.1,1.895946
42.15,1.910825
42.2,1.943111
42.25,1.980284
42.3,2.032102
42.35,2.120111
42.4,2.189648
42.45,2.223354
42.5,2.206599
42.55,2.159863
42.6,2.143387
42.65,2.173383
42.7,2.239712
42.75,2.285808
42.8,2.29839
42.85,2.293093
42.9,2.287447
42.95,2.295505
43,2.336265
43.05,2.416309
43.1,2.537359
43.15,2.679953
43.2,2.888351
43.25,3.179674
43.3,3.525812
43.35,3.942608
43.4,4.449141
43.45,5.099222
43.5,5.843561
43.55,6.590032
43.6,7.290092
43.65,7.915797
43.7,8.441072
43.75,8.863498
43.8,9.192563
43.85,9.47534
43.9,9.690946
43.95,9.841614
44,9.977106
44.05,10.03631
44.1,10.04109
44.15,10.07905
44.2,10.06388
44.25,10.05907
44.3,10.07951
44.35,9.978595
44.4,9.892401
44.45,9.726613
44.5,9.524137
44.55,9.242792
44.6,8.846259
44.65,8.42759
44.7,7.921091
44.75,7.336148
44.8,6.832685
44.85,6.236925
44.9,5.643097
44.95,5.034689
45,4.548065
45.05,4.091733
45.1,3.66901
45.15,3.326431
45.2,3.068237
45.25,2.8389
45.3,2.757028
45.35,2.650814
45.4,2.564167
45.45,2.448395
45.5,2.320348
45.55,2.232176
45.6,2.167139
45.65,2.09432
45.7,2.071241
45.75,2.007626
45.8,1.949427
45.85,1.888115
45.9,1.835514
45.95,1.814136
46,1.793197
46.05,1.769504
46.1,1.769044
46.15,1.759738
46.2,1.723809
46.25,1.653973
46.3,1.587337
46.35,1.535083
46.4,1.519253
46.45,1.525876
46.5,1.536818
46.55,1.541009
46.6,1.54976
46.65,1.555912
46.7,1.57191
46.75,1.600858
46.8,1.621851
46.85,1.616972
46.9,1.599706
46.95,1.590774
47,1.596505
47.05,1.629726
47.1,1.684373
47.15,1.732343
47.2,1.766037
47.25,1.789062
47.3,1.784382
47.35,1.764558
47.4,1.775976
47.45,1.855484
47.5,1.911194
47.55,1.933629
47.6,1.960042
47.65,1.970971
47.7,1.953965
47.75,1.920688
47.8,1.915206
47.85,1.955957
47.9,2.001332
47.95,2.044334
48,2.049871
48.05,2.009757
48.1,1.945112
48.15,1.904809
48.2,1.908962
48.25,1.937466
48.3,1.981089
48.35,2.001031
48.4,2.027829
48.45,2.030689
48.5,2.064504
48.55,2.073321
48.6,2.079679
48.65,2.070733
48.7,2.075913
48.75,2.087495
48.8,2.103729
48.85,2.139829
48.9,2.176591
48.95,2.151676
49,2.183466
49.05,2.239733
49.1,2.302315
49.15,2.325725
49.2,2.326643
49.25,2.306478
49.3,2.232859
49.35,2.198452
49.4,2.187647
49.45,2.240885
49.5,2.301925
49.55,2.385684
49.6,2.436223
49.65,2.421012
49.7,2.387875
49.75,2.368546
49.8,2.378093
49.85,2.453875
49.9,2.527345
49.95,2.603382
50,2.666134
50.05,2.695218
50.1,2.722215
50.15,2.774605
50.2,2.843198
50.25,2.896554
50.3,2.960314
50.35,3.02566
50.4,3.081469
50.45,3.131157
50.5,3.187661
50.55,3.269608
50.6,3.343287
50.65,3.418897
50.7,3.528387
50.75,3.588595
50.8,3.63754
50.85,3.777808
50.9,3.94283
50.95,4.082057
51,4.210317
51.05,4.360813
51.1,4.526311
51.15,4.67364
51.2,4.795215
51.25,4.977045
51.3,5.102632
51.35,5.198502
51.4,5.342318
51.45,5.478161
51.5,5.559695
51.55,5.599604
51.6,5.682839
51.65,5.827638
51.7,5.95646
51.75,6.142618
51.8,6.386298
51.85,6.547344
51.9,6.619284
51.95,6.631605
52,6.67962
52.05,6.714282
52.1,6.865939
52.15,7.074116
52.2,7.226825
52.25,7.385293
52.3,7.457035
52.35,7.390573
52.4,7.380098
52.45,7.365927
52.5,7.336898
52.55,7.272795
52.6,7.233561
52.65,7.240948
52.7,7.179781
52.75,7.089352
52.8,7.048627
52.85,6.9812
52.9,6.774956
52.95,6.712368
53,6.633322
53.05,6.517926
53.1,6.391424
53.15,6.222847
53.2,6.014128
53.25,5.78403
53.3,5.588646
53.35,5.546448
53.4,5.437726
53.45,5.31308
53.5,5.13577
53.55,4.93165
53.6,4.76521
53.65,4.573576
53.7,4.330774
53.75,4.083892
53.8,3.829755
53.85,3.643085
53.9,3.535279
53.95,3.486471
54,3.417631
54.05,3.290426
54.1,3.134545
54.15,2.981483
54.2,2.818725
54.25,2.684592
54.3,2.594402
54.35,2.521006
54.4,2.464004
54.45,2.428381
54.5,2.388428
54.55,2.304323
54.6,2.185724
54.65,2.074902
54.7,1.986807
54.75,1.912441
54.8,1.861566
54.85,1.836237
54.9,1.850504
54.95,1.874502
55,1.877193
55.05,1.883317
55.1,1.877742
55.15,1.857713
55.2,1.849248
55.25,1.857664
55.3,1.893141
55.35,1.919764
55.4,1.897004
55.45,1.89444
55.5,1.861657
55.55,1.799359
55.6,1.765335
55.65,1.816115
55.7,1.838765
55.75,1.826322
55.8,1.792688
55.85,1.771104
55.9,1.740643
55.95,1.731579
56,1.761908
56.05,1.835677
56.1,1.838781
56.15,1.871772
56.2,1.882537
56.25,1.923226
56.3,1.932941
56.35,1.94016
56.4,1.986376
56.45,1.986866
56.5,2.0302
56.55,2.011503
56.6,2.021294
56.65,2.072503
56.7,2.097067
56.75,2.145253
56.8,2.167104
56.85,2.173689
56.9,2.211573
56.95,2.202623
57,2.245405
57.05,2.295921
57.1,2.305171
57.15,2.353223
57.2,2.41589
57.25,2.491179
57.3,2.532453
57.35,2.510386
57.4,2.52172
57.45,2.573634
57.5,2.592445
