,Time,Value,Nucleotides
0,17,-3.522112E-02,-777.4841807930934
1,17.05,-2.924692E-02,-766.1725946344413
2,17.1,-3.715406E-03,-754.9562873519844
3,17.15,9.311365E-03,-743.8345785114725
4,17.2,4.090585E-03,-732.8067892523413
5,17.25,-3.673611E-03,-721.8722422877381
6,17.3,-1.840772E-02,-711.0302619045051
7,17.35,-1.631623E-02,-700.2801739631886
8,17.4,8.04584E-03,-689.6213058980411
9,17.45,5.494636E-03,-679.0529867170026
10,17.5,-1.89209E-03,-668.5745470017355
11,17.55,-2.421888E-02,-658.185318907581
12,17.6,-2.509707E-02,-647.8846361636006
13,17.65,-4.026622E-03,-637.671834072542
14,17.7,1.349617E-02,-627.5462495108623
15,17.75,3.450403E-02,-617.5072209287209
16,17.8,0.0357919,-607.5540883499798
17,17.85,2.925746E-02,-597.6861933721902
18,17.9,1.690237E-02,-587.902879166626
19,17.95,-1.184361E-02,-578.2034904782413
20,18,-2.955106E-02,-568.5873736256999
21,18.05,-3.504195E-02,-559.0538765013698
22,18.1,-2.699681E-02,-549.6023485713195
23,18.15,-9.556784E-03,-540.232140875316
24,18.2,-4.102926E-03,-530.9426060268288
25,18.25,1.96854E-03,-521.7330982130352
26,18.3,-8.856042E-05,-512.6029731947965
27,18.35,-6.915316E-03,-503.5515883066946
28,18.4,-5.058449E-03,-494.5783024570028
29,18.45,-5.214573E-03,-485.68247612769846
30,18.5,7.41641E-04,-476.86347137445955
31,18.55,-9.858681E-03,-468.1206518266699
32,18.6,-4.697938E-03,-459.4533826873976
33,18.65,2.125128E-02,-450.8610307334402
34,18.7,3.555113E-02,-442.34296431527036
35,18.75,6.493759E-02,-433.89855335708125
36,18.8,7.217718E-02,-425.527169356752
37,18.85,6.488667E-02,-417.2281853858767
38,18.9,4.253396E-02,-409.00097608974284
39,18.95,8.825633E-03,-400.84491768734006
40,19,-1.847359E-02,-392.75938797136223
41,19.05,-4.349818E-02,-384.7437663081964
42,19.1,-7.072473E-02,-376.7974336379448
43,19.15,-8.576204E-02,-368.91977247440445
44,19.2,-8.045761E-02,-361.11016690506403
45,19.25,-5.835832E-02,-353.36800259112897
