Data File Name,Eukaryote Total RNA Nano_2020-12-02_15-54-46.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-12-02
Date Created,"Wednesday, December 2, 2020 11:54:46 PM"
Date Last Modified,"Thursday, December 3, 2020 12:27:00 AM"
Version Created,B.02.11.SI811
Version Last Modified,B.02.11.SI811
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,12
 
Sample Name,Ladder
Number of Events,1060
 
Time,Value
17,-0.0241203
17.05,-6.333169E-02
17.1,-0.0631149
17.15,-5.442445E-02
17.2,-2.830007E-02
17.25,-1.418937E-02
17.3,-2.237625E-02
17.35,-4.033849E-02
17.4,-0.050768
17.45,-0.0563851
17.5,-5.959828E-02
17.55,-5.868988E-02
17.6,-5.444393E-02
17.65,-3.309093E-02
17.7,-9.035945E-03
17.75,9.523309E-03
17.8,2.445873E-02
17.85,3.602428E-02
17.9,2.930037E-02
17.95,6.836324E-03
18,1.335144E-02
18.05,1.148122E-02
18.1,-5.794508E-03
18.15,-2.145052E-02
18.2,-1.294547E-02
18.25,-1.428362E-02
18.3,-6.890243E-03
18.35,7.387489E-03
18.4,1.369973E-02
18.45,-1.635965E-03
18.5,-1.694778E-02
18.55,-2.576259E-02
18.6,-0.0294741
18.65,-3.392752E-02
18.7,-0.0354348
18.75,-1.774796E-02
18.8,1.32208E-03
18.85,1.033884E-02
18.9,1.218872E-02
18.95,2.730515E-03
19,3.81806E-03
19.05,2.442986E-03
19.1,1.931644E-02
19.15,4.498731E-02
19.2,5.645544E-02
19.25,6.140646E-02
19.3,6.052324E-02
19.35,4.993961E-02
19.4,2.518335E-02
19.45,6.900907E-03
19.5,0.0804652
19.55,0.1233431
19.6,0.1181608
19.65,8.068711E-02
19.7,3.259801E-02
19.75,-9.012991E-03
19.8,-2.718798E-02
19.85,-8.180693E-05
19.9,1.140073E-02
19.95,-8.132997E-03
20,-1.901107E-02
20.05,-1.925723E-02
20.1,-1.357561E-02
20.15,-1.504126E-03
20.2,1.375356E-02
20.25,2.360535E-02
20.3,1.072888E-02
20.35,-4.311041E-03
20.4,5.238576E-03
20.45,8.412995E-03
20.5,1.689933E-02
20.55,0.0100841
20.6,2.092394E-02
20.65,4.504896E-02
20.7,6.715737E-02
20.75,9.254783E-02
20.8,0.1030919
20.85,9.336198E-02
20.9,7.004711E-02
20.95,4.131731E-02
21,2.761857E-02
21.05,-3.06008E-03
21.1,-2.130621E-02
21.15,-1.406183E-02
21.2,-4.956556E-03
21.25,1.991545E-02
21.3,1.514688E-02
21.35,-5.385984E-03
21.4,-3.125491E-03
21.45,6.447045E-03
21.5,3.564898E-02
21.55,5.570119E-02
21.6,5.149774E-02
21.65,5.729664E-02
21.7,4.205941E-02
