,Sample,Nucleotide,Timepoint,Plate,FileNumber,FileName,peak_nts,start_nt,end_nt,p4p6_area,background_area,total_area,subtracted_area,normalized_area
27,RNA-1,PSU,5,7,6,Eukaryote Total RNA Nano_2020-10-21_17-37-08_6_nts.csv,[ 23.46689634 231.77772345 854.67889417],754.6788942,954.6788942,336.5859221,397.5266141,1013.996913,616.4702985,1.831539164
28,RNA-1,PSU,18,7,7,Eukaryote Total RNA Nano_2020-10-21_17-37-08_7_nts.csv,[ 23.46689634 231.77772345 854.67889417],754.6788942,954.6788942,497.3701705,122.7557983,133.1345741,10.37877584,0.020867307
29,RNA-1,PSU,24,7,8,Eukaryote Total RNA Nano_2020-10-21_17-37-08_8_nts.csv,[ 23.46689634 231.77772345 854.67889417],754.6788942,954.6788942,473.7089574,43.40838503,43.67180561,0.263420584,0.000556081
30,RNA-2,5mC,0,9,6,Eukaryote Total RNA Nano_2020-10-22_10-58-16_6_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,120.7215356,188.6940687,526.8922451,338.1981763,2.801473445
31,RNA-2,5mC,0.5,2,9,Eukaryote Total RNA Nano_2020-10-21_16-14-00_9_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,113.7589414,216.1903539,790.8061188,574.6157649,5.051170112
32,RNA-2,5mC,1,2,11,Eukaryote Total RNA Nano_2020-10-21_16-14-00_11_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,149.4502301,333.5220638,829.5947927,496.0727289,3.319317264
33,RNA-2,5mC,1.5,2,12,Eukaryote Total RNA Nano_2020-10-21_16-14-00_12_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,123.3017384,312.4576875,678.5488118,366.0911242,2.969067014
34,RNA-2,5mC,2,3,1,Eukaryote Total RNA Nano_2020-10-21_16-34-50_1_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,145.5611067,378.3278471,722.4041231,344.076276,2.363792663
35,RNA-2,5mC,3,3,2,Eukaryote Total RNA Nano_2020-10-21_16-34-50_2_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,191.0458988,438.685931,743.0937222,304.4077912,1.593375168
36,RNA-2,5mC,4,3,3,Eukaryote Total RNA Nano_2020-10-21_16-34-50_3_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,201.0038866,502.9062319,756.3782718,253.4720399,1.261030542
37,RNA-2,5mC,5,3,4,Eukaryote Total RNA Nano_2020-10-21_16-34-50_4_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,169.2522394,470.2055663,679.112277,208.9067107,1.234292152
38,RNA-2,5mC,18,3,5,Eukaryote Total RNA Nano_2020-10-21_16-34-50_5_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,214.6001978,415.6574649,366.8503174,-48.8071475,-0.22743291
39,RNA-2,5mC,24,3,6,Eukaryote Total RNA Nano_2020-10-21_16-34-50_6_nts.csv,[ 23.3095643  237.86766939 966.5429956 ],866.5429956,1066.542996,246.2838683,401.8579565,319.6872251,-82.17073141,-0.333642362
40,RNA-2,PSU,0,7,9,Eukaryote Total RNA Nano_2020-10-21_17-37-08_9_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,166.6025329,210.0652471,1611.386315,1401.321068,8.411163044
41,RNA-2,PSU,0.5,7,10,Eukaryote Total RNA Nano_2020-10-21_17-37-08_10_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,188.8101605,268.7028792,1838.703078,1570.000199,8.315231525
42,RNA-2,PSU,1,7,11,Eukaryote Total RNA Nano_2020-10-21_17-37-08_11_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,183.1772986,306.5552347,1763.761118,1457.205883,7.955166359
43,RNA-2,PSU,1.5,7,12,Eukaryote Total RNA Nano_2020-10-21_17-37-08_12_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,177.8495993,385.8707237,1766.566282,1380.695558,7.763276181
44,RNA-2,PSU,2,8,1,Eukaryote Total RNA Nano_2020-10-21_17-42-16_1_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,136.8450906,297.5324202,1235.453467,937.9210468,6.853888894
45,RNA-2,PSU,3,8,2,Eukaryote Total RNA Nano_2020-10-21_17-42-16_2_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,162.7964671,433.9243172,1333.476895,899.5525777,5.525627144
46,RNA-2,PSU,4,8,3,Eukaryote Total RNA Nano_2020-10-21_17-42-16_3_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,211.2106515,665.0575365,1712.075051,1047.017515,4.957219283
47,RNA-2,PSU,5,8,4,Eukaryote Total RNA Nano_2020-10-21_17-42-16_4_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,187.8906484,664.9444471,1527.964456,863.0200086,4.593203632
48,RNA-2,PSU,18,8,5,Eukaryote Total RNA Nano_2020-10-21_17-42-16_5_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,201.1124998,925.1899583,1065.466027,140.2760683,0.697500496
49,RNA-2,PSU,24,8,6,Eukaryote Total RNA Nano_2020-10-21_17-42-16_6_nts.csv,[ 23.72265504 232.91504145 909.2476468 ],809.2476468,1009.247647,187.6244566,824.1990447,806.4421791,-17.75686561,-0.094640464
50,RNA-3,5mC,0,3,7,Eukaryote Total RNA Nano_2020-10-21_16-34-50_7_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,211.1672352,340.1269962,1625.652417,1285.525421,6.087712517
51,RNA-3,5mC,0.5,3,8,Eukaryote Total RNA Nano_2020-10-21_16-34-50_8_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,248.2474545,408.8574233,1311.167831,902.3104081,3.634721693
52,RNA-3,5mC,1,3,9,Eukaryote Total RNA Nano_2020-10-21_16-34-50_9_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,242.3742842,375.8533896,965.5645656,589.7111761,2.43306
53,RNA-3,5mC,1.5,3,10,Eukaryote Total RNA Nano_2020-10-21_16-34-50_10_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,289.120736,392.8685102,794.7965875,401.9280773,1.390173817
54,RNA-3,5mC,2,3,11,Eukaryote Total RNA Nano_2020-10-21_16-34-50_11_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,332.9982964,427.4904248,844.0571223,416.5666974,1.250957443
55,RNA-3,5mC,3,3,12,Eukaryote Total RNA Nano_2020-10-21_16-34-50_12_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,357.5890953,338.0424512,512.973224,174.9307727,0.489194931
56,RNA-3,5mC,4,4,1,Eukaryote Total RNA Nano_2020-10-21_16-41-52_1_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,356.2549481,267.4837798,357.7685793,90.28479951,0.253427496
57,RNA-3,5mC,5,4,2,Eukaryote Total RNA Nano_2020-10-21_16-41-52_2_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,335.4959899,210.2695667,250.7384893,40.46892265,0.120624162
58,RNA-3,5mC,18,4,3,Eukaryote Total RNA Nano_2020-10-21_16-41-52_3_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,411.1197428,34.37942564,35.12292152,0.743495878,0.001808466
59,RNA-3,5mC,24,4,4,Eukaryote Total RNA Nano_2020-10-21_16-41-52_4_nts.csv,[ 23.20820135 235.51444524 776.2247992 ],676.2247992,876.2247992,423.9081054,28.41804902,14.93910116,-13.47894786,-0.031796863
60,RNA-3,PSU,0,8,7,Eukaryote Total RNA Nano_2020-10-21_17-42-16_7_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,73.77230857,194.4139935,1161.546534,967.1325401,13.10969602
61,RNA-3,PSU,0.5,8,8,Eukaryote Total RNA Nano_2020-10-21_17-42-16_8_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,169.1211344,251.0862958,1261.200114,1010.113819,5.972723766
62,RNA-3,PSU,1,8,9,Eukaryote Total RNA Nano_2020-10-21_17-42-16_9_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,176.7980762,262.0763712,1061.816329,799.7399583,4.523465274
63,RNA-3,PSU,1.5,8,10,Eukaryote Total RNA Nano_2020-10-21_17-42-16_10_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,160.0668372,228.6830565,887.7436957,659.0606391,4.117409019
64,RNA-3,PSU,2,8,11,Eukaryote Total RNA Nano_2020-10-21_17-42-16_11_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,197.5491942,257.8481636,899.104146,641.2559824,3.24605719
65,RNA-3,PSU,3,8,12,Eukaryote Total RNA Nano_2020-10-21_17-42-16_12_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,192.8491703,196.0714706,593.4379208,397.3664503,2.06050381
66,RNA-3,PSU,4,9,1,Eukaryote Total RNA Nano_2020-10-22_10-58-16_1_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,401.8080132,339.9311507,924.213179,584.2820283,1.454132345
67,RNA-3,PSU,5,9,2,Eukaryote Total RNA Nano_2020-10-22_10-58-16_2_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,317.7054694,245.1471524,585.5356225,340.3884702,1.071396318
68,RNA-3,PSU,18,9,3,Eukaryote Total RNA Nano_2020-10-22_10-58-16_3_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,599.9294739,131.5843836,164.1732392,32.58885565,0.054321145
69,RNA-3,PSU,24,9,4,Eukaryote Total RNA Nano_2020-10-22_10-58-16_4_nts.csv,[ 23.42617456 237.063627   738.3007185 ],638.3007185,838.3007185,609.6940474,97.81865912,103.550836,5.732176835,0.009401727
70,RNA-4,5mC,0,4,5,Eukaryote Total RNA Nano_2020-10-21_16-41-52_5_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,228.0317918,258.1503954,1305.668285,1047.517889,4.593736168
71,RNA-4,5mC,0.5,4,6,Eukaryote Total RNA Nano_2020-10-21_16-41-52_6_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,276.6338446,302.2391653,1204.753513,902.5143476,3.262487094
72,RNA-4,5mC,1,4,7,Eukaryote Total RNA Nano_2020-10-21_16-41-52_7_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,248.3956546,282.4915974,935.2211731,652.7295758,2.627781781
73,RNA-4,5mC,1.5,4,8,Eukaryote Total RNA Nano_2020-10-21_16-41-52_8_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,255.5050456,284.610475,829.3648738,544.7543987,2.132069046
74,RNA-4,5mC,2,4,9,Eukaryote Total RNA Nano_2020-10-21_16-41-52_9_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,245.4119543,319.095319,751.8701682,432.7748492,1.763462788
75,RNA-4,5mC,3,4,10,Eukaryote Total RNA Nano_2020-10-21_16-41-52_10_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,264.0555344,297.8978453,636.908626,339.0107807,1.283861675
76,RNA-4,5mC,4,4,11,Eukaryote Total RNA Nano_2020-10-21_16-41-52_11_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,297.0748046,338.4541195,600.672287,262.2181675,0.882667138
77,RNA-4,5mC,5,4,12,Eukaryote Total RNA Nano_2020-10-21_16-41-52_12_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,299.9345571,273.4118027,461.573522,188.1617193,0.627342581
78,RNA-4,5mC,18,9,7,Eukaryote Total RNA Nano_2020-10-22_10-58-16_7_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,306.2875869,64.98992201,65.90280259,0.912880579,0.002980469
79,RNA-4,5mC,24,5,2,Eukaryote Total RNA Nano_2020-10-21_17-01-22_2_nts.csv,[ 23.24409012 237.93690788 906.22945422],806.2294542,1006.229454,530.3747734,160.925423,155.2383365,-5.687086521,-0.01072277
80,RNA-4,PSU,0,10,1,Eukaryote Total RNA Nano_2020-10-22_11-04-04_1_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,147.1888973,153.7519586,961.627194,807.8752355,5.48869684
81,RNA-4,PSU,0.5,10,2,Eukaryote Total RNA Nano_2020-10-22_11-04-04_2_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,161.322462,176.9052004,828.59495,651.6897497,4.039671485
82,RNA-4,PSU,1,10,3,Eukaryote Total RNA Nano_2020-10-22_11-04-04_3_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,281.4873198,255.3335916,1330.886213,1075.552621,3.820962955
83,RNA-4,PSU,1.5,10,4,Eukaryote Total RNA Nano_2020-10-22_11-04-04_4_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,341.263244,313.0380902,1541.162581,1228.124491,3.598759938
84,RNA-4,PSU,2,10,5,Eukaryote Total RNA Nano_2020-10-22_11-04-04_5_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,330.3441013,292.5609683,1337.445009,1044.884041,3.163017098
85,RNA-4,PSU,3,10,6,Eukaryote Total RNA Nano_2020-10-22_11-04-04_6_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,324.3813671,274.0789992,1116.510344,842.4313443,2.597039873
86,RNA-4,PSU,4,10,7,Eukaryote Total RNA Nano_2020-10-22_11-04-04_7_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,252.5182415,246.2049021,703.4023342,457.1974321,1.810552099
87,RNA-4,PSU,5,10,8,Eukaryote Total RNA Nano_2020-10-22_11-04-04_8_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,332.8996356,294.0614473,891.0962731,597.0348258,1.793437908
88,RNA-4,PSU,18,10,9,Eukaryote Total RNA Nano_2020-10-22_11-04-04_9_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,464.2134286,192.2101516,283.5067928,91.2966412,0.196669539
89,RNA-4,PSU,24,10,10,Eukaryote Total RNA Nano_2020-10-22_11-04-04_10_nts.csv,[ 44.23610974 235.58124379 859.75876196],759.758762,959.758762,493.5566737,195.9713868,234.5559793,38.58459251,0.07817662
90,RNA-7,5mC,0,5,3,Eukaryote Total RNA Nano_2020-10-21_17-01-22_3_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,257.9126583,130.50959,772.8548417,642.3452517,2.490553414
91,RNA-7,5mC,0.5,5,4,Eukaryote Total RNA Nano_2020-10-21_17-01-22_4_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,178.6676505,170.0973757,554.2704613,384.1730857,2.150210654
92,RNA-7,5mC,1,5,5,Eukaryote Total RNA Nano_2020-10-21_17-01-22_5_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,233.5805764,213.2181927,539.4070547,326.188862,1.396472545
93,RNA-7,5mC,1.5,5,6,Eukaryote Total RNA Nano_2020-10-21_17-01-22_6_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,201.6481707,212.7566643,412.3595126,199.6028483,0.989856975
94,RNA-7,5mC,2,5,7,Eukaryote Total RNA Nano_2020-10-21_17-01-22_7_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,224.721709,198.2662055,378.962575,180.6963695,0.804089512
95,RNA-7,5mC,3,5,8,Eukaryote Total RNA Nano_2020-10-21_17-01-22_8_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,244.0909153,176.2277189,293.6842483,117.4565293,0.481199922
96,RNA-7,5mC,4,5,9,Eukaryote Total RNA Nano_2020-10-21_17-01-22_9_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,306.3518121,234.1772819,301.4005374,67.22325547,0.219431558
97,RNA-7,5mC,5,5,10,Eukaryote Total RNA Nano_2020-10-21_17-01-22_10_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,265.1640302,168.1116215,200.0368958,31.92527434,0.120398209
98,RNA-7,5mC,18,5,11,Eukaryote Total RNA Nano_2020-10-21_17-01-22_11_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,279.0757857,88.8541432,73.71662788,-15.13751531,-0.054241593
99,RNA-7,5mC,24,5,12,Eukaryote Total RNA Nano_2020-10-21_17-01-22_12_nts.csv,[ 23.37510542 232.15496628 877.20951913],777.2095191,977.2095191,260.7625489,35.57541387,32.40991275,-3.165501121,-0.012139401
100,RNA-7,PSU,0,11,1,Eukaryote Total RNA Nano_2020-10-22_11-19-17_1_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,250.1173304,16.51843369,1053.074908,1036.556475,4.144280899
101,RNA-7,PSU,0.5,11,2,Eukaryote Total RNA Nano_2020-10-22_11-19-17_2_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,285.5762073,100.1042302,987.6068846,887.5026544,3.107761192
102,RNA-7,PSU,1,11,3,Eukaryote Total RNA Nano_2020-10-22_11-19-17_3_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,331.6915363,145.7659507,1071.281076,925.515125,2.790288638
103,RNA-7,PSU,1.5,11,4,Eukaryote Total RNA Nano_2020-10-22_11-19-17_4_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,340.8757972,167.7434835,1059.857467,892.1139836,2.617123277
104,RNA-7,PSU,2,11,5,Eukaryote Total RNA Nano_2020-10-22_11-19-17_5_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,359.7996012,184.0970404,1003.309268,819.2122279,2.276856965
105,RNA-7,PSU,3,11,6,Eukaryote Total RNA Nano_2020-10-22_11-19-17_6_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,381.3400783,251.2394126,880.0258241,628.7864115,1.64888625
106,RNA-7,PSU,4,11,7,Eukaryote Total RNA Nano_2020-10-22_11-19-17_7_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,402.7132816,295.3478513,811.397652,516.0498007,1.281432285
107,RNA-7,PSU,5,11,8,Eukaryote Total RNA Nano_2020-10-22_11-19-17_8_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,378.2641392,248.1968693,672.4903611,424.2934918,1.121685742
108,RNA-7,PSU,18,11,9,Eukaryote Total RNA Nano_2020-10-22_11-19-17_9_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,384.1218183,149.1477193,168.0413545,18.89363518,0.049186571
109,RNA-7,PSU,24,11,10,Eukaryote Total RNA Nano_2020-10-22_11-19-17_10_nts.csv,[ 23.46520218 234.32254034 841.56354855],741.5635486,941.5635486,360.1857798,107.2029743,83.4261202,-23.77685411,-0.066012751
110,RNA-8,5mC,0,6,1,Eukaryote Total RNA Nano_2020-10-21_17-06-53_1_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,267.2652398,213.903383,1536.927357,1323.023974,4.950228376
111,RNA-8,5mC,0.5,6,2,Eukaryote Total RNA Nano_2020-10-21_17-06-53_2_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,291.7744766,267.7874285,1314.380289,1046.59286,3.586992504
112,RNA-8,5mC,1,6,3,Eukaryote Total RNA Nano_2020-10-21_17-06-53_3_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,275.4062008,226.9296763,944.5704134,717.6407371,2.605753738
113,RNA-8,5mC,1.5,6,4,Eukaryote Total RNA Nano_2020-10-21_17-06-53_4_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,283.1972971,264.3365627,819.4155552,555.0789925,1.960043398
114,RNA-8,5mC,2,6,5,Eukaryote Total RNA Nano_2020-10-21_17-06-53_5_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,310.6933204,273.312656,795.8569275,522.5442715,1.681865161
115,RNA-8,5mC,3,6,6,Eukaryote Total RNA Nano_2020-10-21_17-06-53_6_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,320.8691234,261.1404555,652.9873945,391.846939,1.221204879
116,RNA-8,5mC,4,6,7,Eukaryote Total RNA Nano_2020-10-21_17-06-53_7_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,299.0615818,248.2207894,481.7677486,233.5469592,0.780932669
