,Time,Value,Nucleotides
0,17,-3.643688E-02,-7.350737836067225
1,17.05,-4.805622E-02,-7.401126730729516
2,17.1,-5.770051E-02,-7.447712005595491
3,17.15,-6.206172E-02,-7.490428463796292
4,17.2,-7.292026E-02,-7.529210999161194
5,17.25,-7.945617E-02,-7.563994596218691
6,17.3,-0.0585421,-7.594714330195131
7,17.35,-3.727416E-02,-7.62130536701622
8,17.4,-1.885492E-02,-7.6437029633057705
9,17.45,-1.563009E-02,-7.66184246638673
10,17.5,-3.009669E-02,-7.675659314280125
11,17.55,-4.579232E-02,-7.685089035706028
12,17.6,-5.310735E-02,-7.690067250083018
13,17.65,-0.059868,-7.690529667528324
14,17.7,-0.0658602,-7.686412088857736
15,17.75,-6.817119E-02,-7.677650405585894
16,17.8,-7.014162E-02,-7.664180599925686
17,17.85,-7.415396E-02,-7.645938744788879
18,17.9,-7.638016E-02,-7.622861003785999
19,17.95,-6.123244E-02,-7.594883631226139
20,18,-0.0472366,-7.561942972116725
21,18.05,-3.889991E-02,-7.523975462164174
22,18.1,-1.807751E-02,-7.4809176277732945
23,18.15,2.455212E-03,-7.432706086047801
24,18.2,8.251611E-03,-7.379277544789858
25,18.25,0.0161835,-7.320568802500162
26,18.3,0.0208969,-7.256516748378175
27,18.35,2.994563E-02,-7.1870583623222615
28,18.4,2.344201E-02,-7.112130714928696
29,18.45,4.638633E-03,-7.031670967493255
30,18.5,-4.356998E-03,-6.945616372009738
31,18.55,-1.041857E-02,-6.853904271170904
32,18.6,-1.406472E-02,-6.756472098367766
33,18.65,-1.49012E-03,-6.653257377690409
34,18.7,9.039552E-03,-6.544197723927397
35,18.75,7.49588E-03,-6.429230842565829
36,18.8,1.974563E-02,-6.308294529791368
37,18.85,5.035865E-03,-6.181326672488865
38,18.9,-6.46084E-03,-6.048265248240909
39,18.95,-3.057401E-02,-5.909048325329508
40,19,-4.488184E-02,-5.763614062734831
41,19.05,-5.134661E-02,-5.611900710136041
42,19.1,-4.623348E-02,-5.453846607910549
43,19.15,-2.897846E-02,-5.289390187134899
44,19.2,-1.708574E-02,-5.1184699695834865
45,19.25,-3.478072E-02,-4.941024567730125
46,19.3,-4.890271E-02,-4.756992684747104
47,19.35,-6.624015E-02,-4.566313114504823
48,19.4,-0.0752117,-4.368924741572982
49,19.45,-8.010253E-02,-4.164766541219592
50,19.5,-8.077367E-02,-3.953777579411195
51,19.55,-6.971467E-02,-3.7358970128132967
52,19.6,-5.804216E-02,-3.5110640887896807
53,19.65,-3.938071E-02,-3.279218145402865
54,19.7,-3.191269E-02,-3.040298611414414
55,19.75,-3.549052E-02,-2.794245006284058
56,19.8,-4.015808E-02,-2.54099694016989
57,19.85,-3.945696E-02,-2.2804941139297625
58,19.9,-2.890113E-02,-2.0126763191187536
59,19.95,-2.679509E-02,-1.7374834379914432
60,20,-2.450171E-02,-1.45485544350106
61,20.05,-2.691659E-02,-1.1647323992989982
62,20.1,-2.225338E-02,-0.867054459735698
63,20.15,-1.297864E-02,-0.5617618698602485
64,20.2,-1.65561E-03,-0.24879496541987578
65,20.25,8.476477E-03,0.0719058271390054
66,20.3,4.010144E-03,0.400399990671616
67,20.35,1.028023E-03,0.7367469173343011
68,20.4,5.188462E-03,1.0810059085853823
69,20.45,2.271853E-02,1.4332361751838505
70,20.5,3.201506E-02,1.793496837190503
71,20.55,2.408406E-02,2.161846923967147
72,20.6,2.298974E-02,2.5383453741771405
73,20.65,1.675718E-02,2.923051035785022
74,20.7,-1.924701E-03,3.3160226660575347
75,20.75,-3.099348E-02,3.7173189315616924
76,20.8,-0.0531249,4.1269984081662585
77,20.85,-6.661972E-02,4.545119581041632
78,20.9,-6.266245E-02,4.9717408446592515
79,20.95,-5.183583E-02,5.406920502792019
80,21,-4.794922E-02,5.850716768514275
81,21.05,-4.644592E-02,6.303187764201908
82,21.1,-3.631023E-02,6.764391521531508
83,21.15,-2.212029E-02,7.234385981481665
84,21.2,-0.0199636,7.713228994331956
85,21.25,-0.031147,8.200978319663847
86,21.3,-3.831416E-02,8.69769162635967
87,21.35,-4.014859E-02,9.203426492603143
88,21.4,-2.807317E-02,9.718240405879584
89,21.45,-7.603965E-03,10.242190762975525
90,21.5,8.248487E-03,10.775334869978934
91,21.55,1.925763E-02,11.317729942279385
92,21.6,1.248118E-02,11.86943310456698
93,21.65,1.951453E-02,12.430501390833996
94,21.7,5.124361E-02,13.000991744374204
