Data File Name,Eukaryote Total RNA Nano_2020-10-22_12-33-14.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-10-22
Date Created,"Thursday, October 22, 2020 7:33:13 PM"
Date Last Modified,"Thursday, October 22, 2020 8:31:49 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,10
 
Sample Name,RNA8_U_TP10
Number of Events,1060
 
Time,Value
17,-0.1530252
17.05,-0.1456126
17.1,-0.1553749
17.15,-0.1468939
17.2,-0.1379472
17.25,-0.1324408
17.3,-0.1093348
17.35,-0.1099959
17.4,-0.1205093
17.45,-0.1140281
17.5,-9.609909E-02
17.55,-8.934919E-02
17.6,-9.491535E-02
17.65,-8.750226E-02
17.7,-0.1027071
17.75,-0.1218876
17.8,-0.1290304
17.85,-0.1253402
17.9,-0.1257444
17.95,-0.1108933
18,-0.058891
18.05,-0.0265844
18.1,-7.757205E-03
18.15,-5.563469E-03
18.2,-3.608663E-03
18.25,1.355601E-02
18.3,3.795864E-02
18.35,4.352826E-02
18.4,2.554795E-02
18.45,-2.457278E-04
18.5,-7.15546E-03
18.55,-3.708319E-03
18.6,2.027422E-02
18.65,2.863031E-02
18.7,1.933512E-02
18.75,-8.246188E-03
18.8,-1.899148E-02
18.85,-0.0237069
18.9,-0.0405077
18.95,-3.415731E-02
19,-1.831799E-02
19.05,-3.639641E-03
19.1,-7.306923E-03
19.15,-3.258338E-02
19.2,-5.095427E-02
19.25,-6.979606E-02
19.3,-6.536517E-02
19.35,-5.214621E-02
19.4,-5.504987E-02
19.45,-0.0641446
19.5,-7.951466E-02
19.55,-8.590955E-02
19.6,-8.167123E-02
19.65,-7.333799E-02
19.7,-6.145487E-02
19.75,-5.190337E-02
19.8,-5.218756E-02
19.85,-5.965528E-02
19.9,-8.485976E-02
19.95,-0.1003012
20,-0.1176293
20.05,-0.1195629
20.1,-0.1128531
20.15,-0.1020718
20.2,-0.1067732
20.25,-0.1168098
20.3,-0.1310026
20.35,-0.1354174
20.4,-0.1521901
20.45,-0.1450213
20.5,-0.1258672
20.55,-0.123169
20.6,-0.1254965
20.65,-0.1298028
20.7,-0.1234687
